CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,
9.74517727,0.291677288,-1.068701566,-0.873122924,-1.431269367,-1.279713271,-1.824880792,1.907659386,-0.627053279,0.030206531,-0.414100451,-0.945334232,-2.866663646,-0.072993907,-1.003847398,0.066362516,0.036893921,-0.109909887,-0.092120068,0.172524723,-0.07917781,0.034728251,0.040094383,0.037553628,0.015634936,0.064559945,-0.654244018,-0.685041905,-0.318287414,#DIV/0!,0.717532145,0.399727988,-0.979168895,0.247367866,pre
#DIV/0!,0.158552205,1.088219612,-0.251805305,0.09019277,-1.119355129,-1.904625261,0.570668305,-0.560758432,0.02537187,-0.30772177,-0.933384384,-2.766004633,0.273092211,-1.011714387,0.256068593,0.104572422,-0.32380586,-0.141336475,0.110462233,-0.256738776,0.030153644,0.030937571,0.023675674,0.000604479,1.93210543,-0.414256951,1.22249079,-0.222593855,#DIV/0!,0.234998991,-0.322117815,-1.074170734,0.133184468,pre
#DIV/0!,-0.500080122,0.40447191,-0.679636029,-1.486315145,-1.562005005,-1.679634926,0.629899689,-0.782889955,0.03161363,-0.188206103,-1.022942228,-2.943155812,-1.172263145,-1.433947812,-0.055440415,-0.003754768,0.046316132,0.109135885,0.099521705,0.145170256,0.014023376,0.025166844,-0.021138134,0.004092986,1.222655155,0.14139534,-2.5925746,-0.153791432,#DIV/0!,1.091672327,-0.376275849,-6.10956558,-1.332856366,pre
#DIV/0!,-1.004463698,0.248067707,-0.617961422,-0.498481282,-1.814037891,-2.131548417,2.443031589,-0.903145698,0.038695797,0.229759784,-0.983916504,-2.989459036,-0.658950289,-1.084662929,-0.155678074,-0.18018752,-0.120416042,-0.188565196,0.024194701,-0.045537046,-0.014992833,0.018686008,-0.036319276,-0.009593568,1.345187201,-1.243596383,-1.801059485,-0.176168431,#DIV/0!,0.207841872,-0.162792415,-1.190096167,0.587018253,pre
#DIV/0!,-0.341769668,-0.019558131,-0.654730501,-1.435799066,-1.71597082,-2.632414119,2.906505959,-0.892135807,0.042189777,-0.433637819,-0.993089389,-3.011295366,0.309074643,-1.075261908,0.016075095,-0.006678825,-0.106283794,-0.051407576,0.207885541,-0.052944784,0.087489238,0.056157166,-0.005690968,0.023738791,1.047359957,-0.613785613,#DIV/0!,-0.31173857,#DIV/0!,-0.595298742,-0.500788214,-4.582174185,-1.059567511,pre
#DIV/0!,-0.306228115,-1.029482912,-0.718764087,-1.34272273,-1.215146889,-1.860197007,1.136487426,-0.630708201,0.046251014,-0.214399672,-0.956640565,-2.856207321,0.530304866,-1.066402244,0.122119494,-0.018578059,0.064143008,0.075246108,0.180502852,0.148099129,0.120040574,0.063606465,0.040603426,0.037510179,1.428787615,-0.568564072,-2.5925746,0.135218751,#DIV/0!,-0.960881254,0.115950119,-4.8731761,-0.806226531,pre
-9.30382633,0.679997746,0.196032778,-0.476367897,-0.608140335,-1.318818516,-2.04896259,0.788354278,-0.598786183,0.041553299,-0.133351533,-0.970399946,-2.867528102,-0.282803061,-1.19550863,0.281891176,0.178175762,0.243955047,0.162577505,0.215302711,0.286275751,0.157587778,0.056812624,0.080617558,0.06536064,0.04904497,-0.98159641,1.22249079,-0.365918937,#DIV/0!,-0.471029126,0.173875297,-2.745318893,1.63444862,pre
-5.811440787,-0.147866376,1.635367184,-0.860703292,-0.704027341,-1.314608729,-1.594353146,-0.218037977,-0.542899126,0.042602378,-0.205080052,-1.031446809,-3.126143122,-0.467900234,-1.078954684,0.110457469,0.010344808,0.05610993,0.097087588,0.147299104,0.176178429,0.129324271,0.037369951,0.151029349,0.093046148,1.133237262,-0.76600585,-6.4082365,0.333893169,#DIV/0!,0.614594479,-0.064392994,-0.979168895,-1.259408674,pre
-8.18218279,0.039793722,1.365008948,-0.529274065,-1.474806655,-0.999605333,-1.023968366,4.311163326,-0.330156187,0.073995693,-0.342583276,-1.021527535,-3.076854205,-1.410176735,-0.941481014,0.137259541,0.13105392,0.179846525,0.255666433,0.165811694,0.24305577,0.098469749,0.027667958,0.144727896,0.077095145,0.323908289,-0.540328149,-11.98239994,-0.139122409,#DIV/0!,1.006113389,-0.153555862,-6.27761889,-2.139282814,pre
-7.07758093,-1.425771634,-0.519856847,-0.834220383,-0.659907259,-1.424734332,-1.958631391,0.741415569,-0.646099384,0.047498432,-0.284235079,-1.030290692,-3.096800135,-0.467811837,-1.098875333,0.35712834,0.164330086,0.080358401,0.170877033,0.068475677,0.097415251,0.012961903,0.030293707,0.123534652,0.076378947,1.059730633,-0.586401844,-2.5925746,0.099784479,#DIV/0!,0.487637787,-0.065254354,-4.582174185,-1.158605881,pre
#DIV/0!,-0.74419613,1.733402514,-0.312851062,-1.226336044,-1.003270786,-1.365813046,0.36149466,-0.431735935,0.047618215,-0.164710202,-1.052223898,-3.245237399,-0.883559194,-1.16891566,0.000278438,0.010408154,-0.078694985,0.099384973,0.146982523,0.070713722,0.048482431,0.018095993,0.079876134,0.056921038,0.995068088,-1.231300636,-7.63658047,-0.268596576,#DIV/0!,0.038324673,-0.539980587,-3.484176758,0.359509641,pre
-7.06053925,-0.341769668,0.131184461,-0.860807081,-0.561557153,-1.661350746,-1.517274928,0.257365364,-0.872268918,0.049440088,-0.342934028,-1.060709845,-3.90894549,-0.687635427,-0.971134602,0.109712407,-0.072231862,0.064552553,0.030861703,0.026325466,0.091698719,-0.01555046,0.009090272,0.056122364,0.042940676,1.225606796,0.155771851,-3.672356128,-0.409576788,#DIV/0!,0.146842129,-0.179228733,2.226741393,0.413145416,pre
-3.2791605,-0.933431877,0.668272567,-0.792657335,-0.993285734,-0.771240554,-0.751177145,0.963500308,-0.44347632,0.048061314,0.029017068,-1.07558266,-4.091474294,0.223119963,-1.252729577,0.176074306,-0.025430445,0.067716241,0.075672537,0.043104761,0.134013924,-0.01163292,-0.016557728,0.038955538,0.031464738,1.044545664,0.223359849,-9.528797787,-0.282923289,#DIV/0!,-0.39524179,-0.186597293,-8.185179475,-1.354991937,pre
-3.2791605,-0.588765443,-0.720618861,-0.225106946,0.399253419,-1.678014683,-2.472630453,0.987772352,-0.83121259,0.033330682,-0.386681334,-1.002223104,-2.923592757,-0.133753784,-1.179830498,0.164805448,-0.006350788,0.142649687,0.124365997,0.062344967,0.193223269,0.025944365,-0.036918307,0.07581806,0.04750354,0.989368309,0.263167654,-3.70869136,-0.023662587,#DIV/0!,0.137129584,0.052443108,-3.628393893,-1.191097219,pre
-7.06053925,0.703525358,-0.332678899,-0.274653524,-0.966890806,-1.043738514,-0.932005049,-1.15882449,-0.455600307,0.009898415,-0.268698745,-1.010669792,-2.921393989,-0.862233621,-1.174435782,-0.148181022,-0.147582375,0.190776419,0.010451339,-0.027306273,0.108552849,-0.053988634,-0.071686625,0.085882274,0.047497152,0.551807226,0.206333937,-6.04520011,-0.347190693,#DIV/0!,0.676247587,-0.609086666,-0.475863513,1.094708091,pre
-9.080122313,-1.292505261,0.354690925,-0.589435922,-1.406566396,-1.237481744,-1.446617218,1.357570446,-0.569808617,0.020232003,-0.064599689,-1.055847155,-2.957805632,-2.248007774,-1.533366038,0.004357331,-0.133069896,-0.224809476,-0.212118556,-0.109983977,-0.10768685,-0.105075787,-0.091851746,0.055643131,0.018642389,1.906011059,-0.179615498,-6.57566023,0.480229204,#DIV/0!,0.901505166,-0.480137514,-1.969581432,-0.609638491,pre
-7.06053925,1.152416592,1.277677963,-0.457655534,-0.271771643,-1.51275711,-2.517259526,-0.262711561,-0.769785177,-0.280709956,-1.330180849,-1.243722843,-3.549493886,-0.395880548,-1.271656096,0.037726509,-0.114104961,0.115765573,-0.354161997,-0.088081779,-0.183996356,-0.238090112,-0.282586669,-0.063103118,-0.219345376,-0.994007543,-0.624374142,-1.638808253,0.10378151,#DIV/0!,0.787405451,0.30964142,#DIV/0!,2.054446764,pre
-9.30382633,1.21987159,-0.627378705,-0.458970335,-1.178106886,-1.156065489,-0.525343124,-0.420477629,-0.675069692,-0.191955869,-0.854094712,-1.183356863,-2.604474829,-0.028135712,-1.311752904,0.195438092,-0.017140192,0.157067999,-0.024938415,-0.234539681,0.054883275,-0.157357195,-0.19065483,-0.054017954,-0.079854185,0.726513477,-0.652037754,-6.988716725,-0.376243672,#DIV/0!,0.986504094,-0.438178863,-6.025538925,0.061681707,pre
#DIV/0!,-0.018186552,-0.297238587,-0.41321256,-1.583178169,-1.155872132,-1.648303565,0.412255335,-0.717395506,-0.081909318,-0.515344014,-1.030737508,-2.550275491,-0.803070254,-1.300482774,0.011367328,-0.045286615,0.215405194,0.003365555,-0.123912134,0.091226161,0.000324539,-0.082225419,0.037912585,0.018102742,0.872064789,-0.200972091,-2.5925746,0.215376917,#DIV/0!,-0.167819695,0.028908524,#DIV/0!,-0.340350112,pre
-3.2791605,1.126401048,0.344662101,-0.419841372,-0.90964356,-1.462134735,-1.476308338,1.953126649,-0.776974422,-0.001037099,-0.703999042,-0.979784311,-1.757360813,-1.760614421,-0.83236445,-0.130521676,-0.081980111,0.035910019,0.132256112,-0.124313447,0.041299332,-0.013331145,0.031395595,0.038665859,0.090848997,0.682871516,-0.513707943,-7.0254848,-0.777838829,#DIV/0!,0.410815468,-0.191911227,-1.95833802,-1.686841386,pre
#DIV/0!,0.233645729,-0.293706671,-0.14818063,-0.378528943,-1.655258371,-2.578910544,-0.3750293,-0.953416182,0.017669661,0.103666018,-0.982303607,-1.830931185,0.053925424,-1.246996039,-0.103986741,-0.163884942,-0.005441145,-0.179910725,-0.201006854,-0.001208967,-0.005186356,0.063639761,0.017118477,0.138009101,2.105887082,0.206623215,-2.5925746,0.437830646,#DIV/0!,-0.636838282,-0.479128256,-2.617231894,-0.993809012,pre
7.46083546,-1.104845163,-1.395427696,-0.669787995,-1.809849355,-2.149119794,-3.026777643,-1.17868424,-1.107648909,0.019124025,-0.292675467,-0.887925212,-2.09193393,0.248036819,-1.176104059,0.189433032,-0.066215668,0.107604776,-0.065004748,-0.125757292,0.063375311,0.053254831,0.073590435,-0.01799541,0.074743794,1.273801431,-0.894570321,-1.730532963,0.284875389,#DIV/0!,-0.277073532,0.126877174,-3.39809831,1.603422274,pre
-7.06053925,0.579718851,-0.02472762,-0.375986829,-0.276538798,-1.269265068,-1.497800716,-0.18938597,-0.648042391,0.046424411,-0.073756241,-0.903375567,-2.291908194,-0.895098843,-1.031044467,-0.176892368,-0.241999589,0.112475024,0.047067671,-0.181138916,0.186342769,0.044613175,0.065184442,0.078879077,0.162303712,1.841173979,0.406286444,-8.307979267,-0.437469163,#DIV/0!,0.18100796,-0.149221038,-5.14732242,-0.912503574,pre
-3.2791605,-1.134143522,-0.973406802,-0.425588712,-1.318187615,-1.245154987,-1.648085191,0.560913612,-0.658134804,0.050999937,0.068145533,-0.922219318,-2.38294556,-0.596446314,-1.207327614,0.075660179,1.847920472,-0.316593794,-0.306550075,-0.143658337,-0.283037097,-0.007389074,0.064032011,0.002176572,0.139971538,0.420378843,0.414352174,-0.049197673,-0.061795707,#DIV/0!,0.226223832,-0.241272097,-1.305558603,-0.027760258,pre
-7.06053925,-0.629759946,-1.229672629,-0.41867922,-0.98300313,-1.748917881,-2.337912185,-1.398764424,-0.891881527,0.032181839,-0.336391117,-0.931995202,-2.315537763,-0.124417401,-1.3719742,0.086121486,-0.155613917,-0.208740271,-0.235375065,-0.159900779,-0.106366296,-0.020963289,0.041756929,0.027217175,0.133702555,1.108062592,0.279432571,-5.183283518,-0.228641967,#DIV/0!,0.45776231,-0.41881749,-0.702814196,-2.590218,pre
-3.2791605,-0.810560406,-0.961114435,-0.101851931,-0.418706063,-1.395046079,-1.427471441,1.333685327,-0.815878058,0.026688286,0.244494073,-0.919669961,-2.34097321,-0.296707662,-1.213939437,-0.160424252,-0.278868312,-0.169617868,-0.224895592,-0.200786787,-0.074331634,-0.034244646,0.03135443,0.006430004,0.123534096,0.279814686,0.613357032,-10.87912083,0.044317214,#DIV/0!,-0.159511936,-0.051278461,-4.267944951,-0.472241497,pre
-7.551952998,-1.473305721,0.219280186,-0.673006305,-2.087544645,-1.440335295,-0.780870214,0.601765859,-0.638726659,0.011319144,-0.429975164,-0.930805872,-2.194982885,0.141716372,-1.203231248,-0.077204775,-0.209554225,0.003530176,-0.042364814,-0.181870291,0.101315102,-0.037894805,-0.001750831,-0.045868545,0.067214577,1.255035283,-0.504702592,-4.876896145,0.528073283,#DIV/0!,0.451583358,0.134997416,-3.585218382,-1.737977758,pre
-7.067355922,-1.127335169,-0.708743167,-0.851065933,-0.947302576,-1.884486792,-3.697567603,0.51263677,-0.947747533,0.012336245,-0.235779045,-0.884642107,-2.237135542,0.297839964,-1.218699564,-0.141452239,-0.252106581,-0.336594351,-0.186366326,-0.25718713,-0.294745257,-0.136553103,-0.029329521,-0.014789356,0.094019127,0.319910468,0.015860176,-4.497156621,-0.452752156,#DIV/0!,0.211872057,-0.11889012,-6.27761889,-0.039600248,pre
-13.71521505,0.039793722,-0.722969832,-0.286767985,-0.516420315,-1.799826259,-2.084130888,3.300024198,-0.863597051,0.029250872,-0.102105118,-0.913083868,-2.326603674,-0.050929627,-1.209681395,0.040612298,-0.139417407,-0.010846348,-0.138456644,-0.142631936,-0.005133182,-0.003023433,0.006800424,-0.001759048,0.089812101,-0.345846288,0.136050537,-4.10342579,-0.033909148,#DIV/0!,0.308254273,-0.195597237,-1.230901482,-0.206638795,pre
-8.18218279,0.680049031,0.065406254,0.019689524,-0.752672374,-1.594082286,-2.247802574,2.110155954,-0.797591499,0.012747443,-0.604983987,-0.939494626,-2.458229303,-0.621099636,-1.372543302,-0.329216914,-0.31282647,-0.098321346,-0.109829891,-0.199880744,-0.076588855,-0.011825117,0.002229362,-0.001829611,0.077633353,-0.037628535,0.484933016,-7.022408485,0.110287183,#DIV/0!,0.471364945,-0.134431551,-2.444877228,-1.003348318,pre
-9.30382633,1.080372246,0.578584621,0.357529833,1.27785868,-1.291518408,-2.013458792,1.549786609,-0.680219621,0.005111854,-0.432299405,-0.875443279,-2.353126932,-0.089062726,-1.038679792,0.114480478,-0.125990482,-0.108069921,-0.128410884,-0.177996232,-0.103289975,0.00304111,-0.003308529,-0.013551002,0.059581683,0.676026108,-0.809282996,-2.5925746,-0.06745284,#DIV/0!,-0.156035698,-0.525807695,1.555222987,3.361942848,pre
-6.58530884,1.11246068,-0.780109166,0.524766518,1.288968444,-0.808928289,-0.420602599,1.491778797,-0.431788726,0.005261034,-0.021837074,-0.897716136,-2.436121582,1.046360419,-0.916758532,0.254139592,-0.052332249,-0.180377676,-0.237100449,-0.209374986,-0.122951059,-0.049204556,-0.004869057,0.023208923,0.071798353,1.80385542,-0.225280174,-2.41135466,-0.228171128,#DIV/0!,0.113743089,0.033702324,-3.358342786,-1.635983446,pre
-10.36605537,1.026019583,-1.477984004,-0.008167016,0.053259373,-1.451246823,-1.497482217,1.771135542,-0.709209911,0.020737318,-0.166153492,-0.864939505,-2.443485308,0.304442197,-0.941391774,0.098709166,-0.142143666,-0.151842193,-0.16975735,-0.22616102,0.01286064,-0.095643886,-0.014389203,0.01668526,0.096920685,0.61089228,0.065074096,-1.801059485,-0.286400994,#DIV/0!,-0.703594288,-0.686452657,-4.158238892,-1.211565519,pre
-5.169849875,0.802920502,-0.701209957,0.158325148,-0.067346526,-1.510992605,-2.367641504,0.563850972,-0.747214002,0.029455979,-0.259447784,-0.832726772,-2.49841082,-1.016546693,-0.740625187,-0.186759889,-0.225579153,0.006522395,-0.003044256,-0.192725021,0.152510729,-0.053392072,-0.003941939,0.053433956,0.097133236,0.967007896,-1.241944491,1.22249079,0.227452514,#DIV/0!,0.494330504,-0.046550899,-0.979168895,3.042688132,pre
-5.169849875,0.579770136,0.900244446,-0.050007915,-0.891503945,-1.307343956,-1.471493453,1.411769523,-0.634732232,0.029343517,-0.171008527,-0.881765008,-2.549207162,-1.550337501,-1.061326908,-0.004508147,-0.032855485,0.097965475,0.034279302,-0.127210394,0.111115857,0.002000969,0.015879576,0.072174252,0.102703533,0.259071203,-1.219858443,-4.82460976,0.334073891,#DIV/0!,-0.700875582,-0.22032873,-6.27761889,-1.890986019,pre
-1.469994863,1.5011048,0.035692347,0.142518285,0.201912625,-0.8787932,-1.288448906,0.406893374,-0.404786845,0.018103439,-0.141123985,-0.887136841,-2.592267203,-0.244684221,-1.072701694,0.068312498,-0.09045181,-0.196592002,-0.121369213,-0.13667204,-0.029208137,0.03758324,0.04444023,0.07412696,0.128969559,0.304395487,0.271655484,-6.4082365,0.061364034,#DIV/0!,-0.421326127,-0.338147077,-3.294382718,-1.730344066,pre
9.74517727,1.824377749,1.43952581,0.505834682,0.862319474,-1.251491046,-1.038878648,1.581594826,-0.543719077,0.001348874,-0.452525679,-0.862700379,-2.491692353,-0.933170975,-0.887269654,0.12179396,-0.053948408,0.009519092,0.053061812,-0.077924013,0.151928778,0.07404442,0.036325789,0.087803239,0.111074301,0.141767683,0.197196658,1.22249079,0.164304005,#DIV/0!,-0.201507543,0.069187426,-6.27761889,2.334323644,pre
-7.06053925,2.3451789,-0.827718493,0.467269801,1.211388818,-1.214938947,-1.936506842,-1.296193864,-0.58605153,-0.000636656,-0.419608853,-0.93093512,-2.664583468,-1.03317197,-1.124074615,-0.082125501,-0.132373166,0.020597905,0.007297431,-0.176842731,0.113227148,-0.022636924,-0.00149413,0.0652516,0.074372989,0.976564255,-0.514441411,-7.654169083,-0.476712772,#DIV/0!,0.131159392,-0.708134903,-4.8378586,0.827966192,pre
#DIV/0!,-0.564920034,0.815971935,-0.314778037,-0.734772283,-1.698294459,-1.874933718,-1.571584554,-0.824484063,-0.010690502,-0.007606659,-0.931615395,-2.719253039,-0.580086564,-1.154754874,-0.058803478,-0.151671879,0.018827957,-0.07789425,-0.108138795,0.119140096,0.049845911,0.027746895,-7.2453E-05,0.082343118,-0.457624564,0.1269055,-7.15482807,-0.543335208,#DIV/0!,-0.732771333,-0.124268355,-6.17678695,-0.425313448,pre
-5.169849875,0.579718851,0.673307927,-0.094927021,-0.574241447,-1.432245695,-1.432743521,0.544941744,-0.625636065,0.008971802,0.055961643,-0.912181808,-2.66198926,0.198512542,-1.164082196,-0.048535476,-0.141504525,-0.060696551,-0.109805546,-0.226005753,0.02796999,-0.085592856,-0.004758302,0.004943687,0.055648009,0.381603225,-0.917739549,-3.179139453,-0.246147429,#DIV/0!,-0.570542138,-0.537394715,-4.117978455,-0.989312156,pre
#DIV/0!,0.664034743,0.388679188,0.029650637,0.068894648,-2.170415534,-2.465503072,0.406851966,-0.984585749,-0.00566096,-0.098526486,-0.90768416,-2.632802248,-0.087245132,-1.105952141,0.022186011,-0.043662274,0.109371046,0.024530143,-0.109473471,0.161083834,0.033992234,0.019291444,0.040460042,0.076061729,1.237911311,-0.599118668,-0.685041905,-0.035057319,#DIV/0!,-0.371668734,-0.626586913,-8.125278233,0.319751696,pre
-3.2791605,1.630835909,3.380494335,0.267280972,0.256219476,-1.17066576,-1.476990014,2.441745208,-0.5364572,0.020066166,-0.271054906,-0.864352728,-2.527163911,-1.421153504,-0.902715821,-0.122126696,-0.125298757,-0.061712393,0.021419198,-0.10130011,0.146948321,0.024141437,0.024330416,0.067971702,0.067147238,0.616714266,-0.526632749,-0.685041905,0.207857097,#DIV/0!,-0.479386256,0.042580777,-6.27761889,0.335921217,pre
-5.730671645,1.342743061,1.574483702,-0.068087573,-0.492750026,-1.489646557,-2.303799906,2.38106427,-0.69631958,0.027085062,0.219245371,-0.855035692,-2.638301849,0.353509419,-0.645342541,0.138665992,-0.007189737,-0.008048963,-0.049657126,-0.075701055,0.037009101,0.060466282,0.05696647,0.103206173,0.107701064,1.320445909,0.017206617,#DIV/0!,-0.025211734,#DIV/0!,-0.283328317,-0.130643062,-2.926172498,-1.114814628,pre
-9.30382633,1.648420261,1.400577983,0.270327037,0.676472577,-1.404057307,-1.920943578,0.687858479,-0.64826119,0.040147506,-0.534532051,-0.90942005,-2.691310238,-0.755079104,-1.02058467,0.028600116,0.021854743,0.204652868,0.181493402,-0.000484953,0.254742431,0.141777122,0.099988909,0.047834235,0.067480632,1.182559397,-0.837075598,1.22249079,0.020315192,#DIV/0!,0.978725214,-0.83116382,-3.39809831,0.60094401,pre
-3.2791605,0.133366834,1.754837385,-0.302570713,-0.624981856,-1.792517121,-2.703647369,-0.888343148,-0.751253546,0.066050931,-0.008555579,-0.872727479,-2.54268949,0.756577472,-1.072557029,0.303532993,0.190061028,-0.001643511,0.155757286,0.008123401,0.052622191,0.103369375,0.122691535,0.088571223,0.122712094,0.018938919,-0.662963181,-4.60847362,0.098182819,#DIV/0!,-0.799721047,-0.785106962,-5.77345896,-0.886040316,pre
3.233008385,1.947508102,-0.113888199,0.33068757,0.944332794,-1.687337325,-1.756922567,1.973689068,-0.619308451,0.109180209,-0.197277907,-0.88095634,-2.668155907,-0.597061966,-0.945347979,0.028588987,0.095294852,-0.135339325,0.069083808,0.147302864,0.032392668,0.178168279,0.177360823,0.172148155,0.184520235,-0.032207351,0.32034491,-4.82460976,-1.128353712,#DIV/0!,0.681749094,-0.16560198,-1.305558603,0.836909963,pre
0.122713662,1.507964438,3.235172981,0.117931078,0.712501623,-1.205694789,-1.284682904,0.286267631,-0.56805682,0.127756219,-0.472653961,-0.86823069,-2.748679325,0.073872092,-1.069486622,0.132025274,0.1830477,-0.048895821,0.296181354,0.166414112,0.136075911,0.187757057,0.199761497,0.133835471,0.17587188,2.477414306,-0.052327232,-3.70859218,-0.08791078,#DIV/0!,0.101393869,-0.1194246,-0.595047953,0.336045493,pre
-7.06053925,-0.719264218,-1.083624717,-0.292723709,-0.122888492,-1.327586423,-1.1394476,2.062837547,-0.534785054,0.148424857,0.080916218,-0.881148923,-2.739334843,0.066170633,-1.073258162,0.253501297,0.250371229,-0.046813267,0.069729305,0.270824618,0.048237996,0.282004133,0.205425991,0.11851046,0.188576151,0.605367012,0.063508985,-2.5925746,-0.456263789,#DIV/0!,-0.642382777,-0.354325367,-5.312930776,-0.582516377,pre
1.062285423,0.421254542,-0.937115751,-0.508622265,-1.231217481,-1.516345633,-1.486890691,-0.209902313,-0.7093712,0.128014395,-0.091407849,-0.815136684,-2.611495161,-0.740582716,-0.856471516,0.065693538,0.15030647,0.188653902,0.230190245,0.181028329,0.24584652,0.233510905,0.187273633,0.151119413,0.183008848,0.442739202,-0.29681579,#DIV/0!,-0.087028044,#DIV/0!,-0.607363342,-0.103477749,-6.27761889,-1.021013983,pre
#DIV/0!,1.630784624,0.241152006,0.278604641,0.455134211,-1.314458443,-0.859154511,0.739751443,-0.417352252,0.126085402,-0.128692887,-0.809914232,-2.67135172,0.524676053,-0.88342821,0.007751156,0.055710578,-0.050093156,0.094084356,0.200025875,0.049453857,0.239160477,0.175918515,0.097224018,0.159202725,0.79855813,-0.592037111,1.22249079,-1.012436372,#DIV/0!,1.117159421,-0.633133816,-0.979168895,-0.971727687,pre
-3.2791605,0.72845727,1.066311384,0.313725991,0.345057657,-1.569759686,-2.739789969,1.783584164,-0.689040426,0.139561063,0.243121426,-0.858838039,-2.699544311,-1.224060183,-1.121365206,-0.091737149,0.031543583,0.034232188,0.15725158,0.144550761,0.130112828,0.188699862,0.150204733,0.120209086,0.147961471,0.253249223,-0.701190143,#DIV/0!,0.223038413,#DIV/0!,-1.058464215,-0.260142428,-0.979168895,0.095863483,pre
-3.2791605,-0.564971319,-0.636233075,-0.285420843,-0.748377632,-1.204085215,-1.094729527,0.923330784,-0.533879273,0.125280094,0.036661911,-0.804812051,-2.625690507,-0.76146232,-0.843206966,0.058680005,0.068090059,0.119807126,0.154718227,0.153273679,0.190070445,0.234153639,0.136755036,0.096452502,0.13807599,-0.440685365,-0.159125391,-7.16121769,-0.664804774,#DIV/0!,-0.93358972,0.032640725,-3.071708602,-0.823197356,pre
#DIV/0!,-1.623723808,-0.25151386,0.304856009,1.079685459,-0.988631206,-0.768929772,0.838227098,-0.444990322,0.099084059,0.056542441,-0.802054797,-2.562952448,-1.111511788,-0.794080626,-0.05031983,-0.023317691,0.138012449,0.119811135,-0.04941985,0.147256497,0.054709009,0.092278217,0.087383271,0.130940743,1.04640391,-0.151098899,-4.411733985,-0.214904945,#DIV/0!,-0.016836497,-0.398573006,-1.584534192,-1.027590485,pre
-6.291493415,-0.192925201,-0.733612206,0.560072991,0.87348106,-1.466998745,-2.321441238,2.293902397,-0.706500945,0.107830862,0.624065055,-0.846155531,-2.630730487,-0.412929073,-1.078274072,0.068038225,-0.045559662,-0.009474766,-0.119680994,-0.043783809,0.054306652,0.106282635,0.1021514,0.091354828,0.148397666,0.558425816,0.795819737,-6.57566023,-0.134962847,#DIV/0!,-0.261397583,0.012302982,-1.221531987,-0.84650341,pre
-5.169849875,0.486094454,-0.189523894,-0.219740941,-0.112280155,-0.682147276,-0.512281413,1.245441028,-0.235412479,0.106360467,0.046001116,-0.78127405,-2.339281986,-0.422873092,-0.847248596,0.189213231,0.01146736,0.178811063,0.069340691,0.024980883,0.203236761,0.178934547,0.119648724,0.160604522,0.16712176,1.273504707,0.648749802,-8.64007187,-0.467084034,#DIV/0!,-0.569217536,-0.111113707,-1.84635228,1.936435889,pre
#DIV/0!,-1.240256782,-0.139012573,0.000352828,0.10028443,-0.974161551,-0.749570669,-0.299349046,-0.50281319,0.083642889,-0.002821761,-0.859178251,-2.524844241,-0.694210892,-1.06337238,0.066546638,-0.018717364,0.198009486,0.011111754,0.025392714,0.226907421,0.202703671,0.112529316,0.090347795,0.141941381,1.48905756,0.641513924,-5.114577535,-0.186027523,#DIV/0!,-1.275353296,-0.521524203,-5.516533071,-1.831934507,pre
2.09083748,-0.392338138,1.828397682,-0.150080079,-0.032970209,-1.353735882,-1.860176069,2.441800194,-0.573528959,0.113561183,0.183809332,-0.834077102,-2.611986254,-0.33389099,-1.015595938,0.230936974,0.058173333,0.059719253,0.01352754,0.017526207,0.052814956,0.156398423,0.100191523,0.071542336,0.115983688,1.345187207,-0.295835325,-4.82460976,-0.191054228,#DIV/0!,-0.588592001,-0.63235894,-0.766532085,0.131315349,pre
-6.759737588,1.5011048,1.089953023,0.259572328,1.192788751,-1.24135432,-1.699675648,0.587703753,-0.447393754,0.1046968,-0.047746736,-0.798855996,-2.568416881,-0.337653434,-0.771386269,0.13645568,0.011561172,-0.106521791,-0.138292471,0.070378243,-0.080090497,0.214657209,0.122260284,0.079726516,0.132142157,0.801269063,0.138140616,-5.352550983,-0.67472772,#DIV/0!,0.186018714,-0.469052584,0.524340065,-1.650266958,pre
-7.81966273,-0.341752554,-0.642983537,0.160196596,0.279131661,-1.641367639,-1.909813933,1.590868048,-0.726523516,0.112898718,0.431405134,-0.846911305,-2.556157779,-0.063951678,-1.085943281,0.233683504,0.020070938,0.00809939,-0.038875767,-0.050396945,0.119382833,0.146131354,0.121029119,0.127264708,0.175387265,0.826443757,0.860330451,-3.746233147,-0.29123784,#DIV/0!,-0.075858692,-0.160990153,-2.110116937,-1.999145714,pre
-5.169849875,0.168088058,-0.627815014,0.250997111,0.913689048,-1.608139487,-2.259127467,3.360306189,-0.562566267,0.132993319,0.514923834,-0.835927451,-2.566247151,0.384938543,-1.0424617,0.07292513,-0.089969297,0.159884782,0.046432516,-0.026968475,0.201288436,0.164830408,0.119475341,0.107150285,0.162756672,0.79855813,0.131673076,-7.368251167,0.007686096,#DIV/0!,0.300692581,-0.405250811,-2.800132573,-0.196409907,pre
