CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34
-0.105257982,1.020899506,-0.033949862,0.134661699,0.744483193,-0.030484769,0.062516636,0.486940367,-0.138720752,-0.152650456,-0.3407,0.213492769,0.051539645,0.023377681,0.23044095,-0.054438723,0.126122789,0.133766213,-0.295821897,-0.14941159,0.23725766,-0.047052778,0.077455126,0.210675269,0.182777597,0.325142325,-0.089382652,-0.136847037,-0.078852026,-0.332052899,0.844392997,-0.35839522,-21.62599564,0.38436051
-0.133845736,-0.583437025,-0.020907781,-0.073786365,-0.067983691,-0.011562344,0.016407121,1.66693364,-0.075469847,-0.137843781,0.22533141,0.160894613,0.117893523,-0.094300088,0.195970007,-0.108797695,0.108577733,0.165261439,-0.322101901,-0.163557019,0.206642758,-0.135215815,0.005644375,0.163812345,0.040077651,0.283766759,1.073347471,0.033842687,-0.069274913,-0.332052899,0.803346891,2.334914776,#DIV/0!,0.195695713
-0.147332789,-0.015593191,-0.013013476,0.593788063,1.503841268,-0.005933581,0.169946242,0.42573843,-0.020013122,-0.161264839,0.001045876,0.134564017,0.064650936,-0.007095943,0.176472991,-0.129338398,0.074186861,0.162909405,-0.361776539,2.590040317,0.189412599,-0.166649544,-0.163747828,0.167265073,0.064917734,0.250031087,1.579985059,-0.129895022,-0.078877481,-0.339532245,0.927359496,2.550372466,#DIV/0!,0.322215829
-0.214616233,0.65848733,-0.054700754,0.234124532,0.762256122,-0.033360863,0.072564157,0.127600056,-0.082578063,-0.175802993,-0.360906417,0.132548327,0.024894418,-0.153228054,0.184321315,-0.126107267,0.031407554,0.116293032,-0.425632131,-0.249289616,0.142998345,-0.123887866,-0.079517284,0.082691703,-0.024714505,0.248327826,0.905746931,-0.180412058,-0.080214684,-0.3620759,1.189088435,1.839883946,-21.62599564,0.272013273
-0.273185642,1.152314651,-0.099418091,-0.285563546,-0.152597181,-0.091326929,-0.098900517,0.818989568,-0.141973283,-0.183107486,-0.183716543,0.083907965,0.020570779,-0.161719289,0.112238775,-0.171268426,-0.015102289,0.0969674,-0.459549698,0.950944541,0.181385945,-0.091157045,-0.0063229,0.071784347,-0.031074456,0.279924658,-0.010582452,-0.076732884,-0.076701161,-0.354490937,0.993800084,2.251230018,-21.62599564,0.560994423
-0.273105886,0.625990523,-0.088005659,-0.044541129,-0.009245182,-0.050097084,0.117781813,1.002923245,-0.07923822,-0.152802146,-0.069354121,0.143600052,0.062592965,-0.132450686,0.164330779,-0.136957259,-0.021078425,0.128542804,-0.444153274,-0.268726843,0.256194785,-0.06911294,0.104166173,0.224611209,0.078126801,0.290505795,0.264648076,-0.122831235,-0.081155561,-0.302589299,0.608013685,0.949666597,#DIV/0!,0.845802884
-0.223701071,0.856375443,-0.075032198,0.162147524,0.448133383,-0.053463716,0.084564977,0.702314709,-0.0498612,-0.137570863,-0.170051164,0.089408539,0.042007771,-0.12142539,0.123416999,-0.119140277,-0.024662826,0.082793295,-0.46516686,-0.302450252,0.089948447,-0.15003592,-0.10119886,0.037589051,-0.084822952,0.293271883,0.453836573,-0.041583106,-0.070674768,-0.332158516,0.720411881,0.072138363,#DIV/0!,0.064853622
-0.260115253,1.400316476,-0.105135443,-0.294818113,-0.716307767,-0.068333099,0.096927296,1.445841867,-0.049513865,-0.139829861,-0.094591721,0.070095018,-0.031268322,-0.078085413,0.12453007,-0.150901168,-0.034027352,0.083105655,-0.476898786,-0.304792186,0.090437229,-0.114851099,-0.062058427,0.146598174,0.089345192,0.317099354,0.581599159,-0.235864283,-0.079155813,-0.369449629,0.643729114,0.289292108,#DIV/0!,0.109462495
-0.268169577,-0.191493736,-0.070492005,-0.003935727,0.084345403,-0.057978927,0.218626725,0.728415423,-0.055516253,-0.164177075,-0.140897378,0.104979006,-0.091982122,-0.077062933,0.145405173,-0.163956816,-0.062203609,0.098359005,-0.464424658,-0.307859218,0.142716215,-0.097719823,0.028151731,0.192117865,0.039678469,0.271947394,1.228150941,-0.149439212,-0.072622491,-0.339532245,0.648456043,0.024681886,#DIV/0!,0.429001622
-0.168614431,0.552397891,-0.014632063,-0.19313118,-0.134457985,-0.072524136,0.117530014,0.992390789,-0.057002493,-0.150859485,-0.140721816,0.103347621,-0.057461467,-0.084986419,0.158773944,-0.126368608,-0.014418606,0.097082433,-0.367817715,-0.269498314,0.098916131,-0.182001123,-0.161329509,0.176211594,0.018800226,0.316627594,1.0051165,-0.01853637,-0.068694747,-0.309963028,0.892610951,1.214929222,#DIV/0!,0.48363441
-0.108166584,-0.178582866,0.11093857,-0.016891056,-0.065817488,-0.29031142,-0.240237103,1.234914649,-0.186069812,-0.190008724,-0.034073077,-0.021937558,0.019389441,0.090444331,0.177299228,-0.038207581,0.015193353,0.105514278,-0.119366947,-0.15727408,0.119642863,-0.120115194,-0.207459328,-0.082958704,-0.389898937,0.156532881,0.646533118,-0.018934454,-0.172532513,-0.792914225,2.862964071,1.225195546,#DIV/0!,0.256095529
-0.033954798,0.019369285,0.103980392,0.088143184,0.56988446,-0.206744904,-0.084294149,0.929496997,-0.146818226,-0.071775581,-0.007717787,0.109268888,0.014784007,-0.019051063,0.205323382,-0.058817208,0.074710964,0.18358958,-0.167014618,-0.106957142,0.249989836,-0.068991938,0.029781589,0.18985895,0.034242333,0.283583088,1.413305991,-0.165305973,-0.097933256,-0.529400235,1.892127168,2.139838565,#DIV/0!,0.177089121
-0.056251953,0.480410458,0.105845072,-0.010293795,0.182057378,-0.215940393,-0.036760649,0.037668523,-0.119410511,-0.111875942,-0.447232526,0.076228637,-0.071062983,-0.245842552,0.214320396,-0.009826627,0.095696632,0.225321716,-0.059872628,-0.056529121,0.324487111,-0.045485861,-0.004265532,0.192380809,-0.079083474,0.271236646,-0.05451693,-0.162383594,-0.137229494,-0.668579221,2.327602507,4.003349662,#DIV/0!,0.78604591
-0.084428161,-0.425075304,0.1237603,-0.015825163,-0.138263575,-0.204719491,0.072663931,1.321199345,-0.105648992,-0.15595572,-0.078166034,0.097289082,0.070192343,0.195640512,0.231292543,-0.009385892,0.062895175,0.15802052,-0.121533962,-0.066956358,0.122342222,-0.037440542,0.016926835,0.151473746,-0.194018233,0.220062127,0.905573149,0.039834244,-0.144155565,-0.668601095,1.839371525,0.332782478,#DIV/0!,0.49100313
-0.098452706,-1.569662931,0.119306829,-0.171469444,-0.230527526,-0.212106835,-0.070483769,0.49295365,-0.203279772,-0.140638431,-0.146460532,0.063737466,0.01425185,-0.022310376,0.220260727,-0.023289003,0.069642035,0.148357705,-0.096709778,1.127302114,0.17016345,-0.10455549,-0.112202746,0.156222316,-0.212583429,0.242294081,0.076032493,-0.157572411,-0.163965884,-0.647916496,1.432356628,1.415575202,#DIV/0!,0.615109639
-0.084869016,-0.964949157,0.116798946,-0.176060677,-0.429611538,-0.156621105,-0.047502068,0.888760642,-0.118569803,-0.11894338,-0.117273133,0.115120749,0.071172626,0.042330069,0.215295603,-0.023676425,0.071037505,0.206681543,-0.112154748,-0.074768007,0.301126634,-0.00896891,0.070921217,0.11002726,-0.161885701,0.243301282,0.72308219,-0.146277627,-0.134551148,-0.586150827,1.512394881,1.456953006,#DIV/0!,0.462452771
-0.12221234,1.61226766,0.04472245,0.178163619,0.709972429,-0.115616137,0.189072963,0.925788888,-0.086549307,-0.110706421,-0.344020211,0.139123005,-0.016384789,-0.071554425,0.205213511,-0.057063385,0.072629756,0.20054976,-0.186791678,-0.06990018,0.312611187,0.0365774,0.263904011,0.283004982,0.106969768,0.308608998,0.089756509,-0.097916068,-0.087115309,-0.523000896,1.460714318,1.235202496,#DIV/0!,0.897734901
-0.177803593,-0.543351748,0.021129891,-0.711381961,-1.213592065,-0.140805394,-0.090857693,0.23142334,-0.191952716,-0.121685812,-0.338648097,0.053821678,-0.063336894,-0.027133869,0.13849074,-0.076009021,0.034921637,0.148777147,-0.213553496,-0.120887007,0.260409774,-0.025312539,0.147521635,0.332886202,0.152611732,0.275854287,0.77565584,-0.187433334,-0.091206494,-0.486688519,1.468209417,3.23370708,#DIV/0!,0.419637525
-0.184509623,-0.43949556,0.06604366,0.236348719,0.61326762,-0.126766344,0.030047115,1.59689555,-0.144540601,-0.107708332,0.031951328,0.110479259,-0.028493839,0.112497756,0.198932402,-0.073809179,0.019808842,0.100507557,-0.277795017,-0.169180393,0.080147498,-0.113825313,-0.104141785,0.220857295,0.02771153,0.293656335,1.159236635,-0.055562492,-0.087416493,-0.413507497,1.515706942,1.22689174,#DIV/0!,0.362687119
-0.129617316,0.02132798,0.068816064,-0.444598191,-1.266686093,-0.110775826,0.037274145,0.605657653,-0.106261522,-0.105210913,-0.270444248,0.067156902,-0.071906727,-0.048287002,0.167099402,-0.07808987,0.053728002,0.156622429,-0.249816122,-0.120990155,0.148860079,-0.096857789,0.008987914,0.076145032,-0.088801906,0.316480664,0.762593744,-0.017830144,-0.087322707,-0.406318274,1.764508199,3.13333256,-21.62599564,0.3423556
-0.116207644,0.942662734,0.047442897,0.325909389,0.911668747,-0.062750418,0.079826325,0.961900354,-0.11599428,-0.115014292,-0.014470534,0.089928042,0.032225213,0.026901526,0.201985495,-0.083711709,0.069039592,0.192176258,-0.341187785,-0.177304543,0.193889185,-0.127610037,-0.05325201,0.233576582,0.074772155,0.326888334,1.527963121,-0.111751965,-0.057437423,-0.19950526,1.812705885,0.211612722,#DIV/0!,0.491214247
-0.110078844,-0.583437025,0.052252178,-0.216082022,-0.640624418,-0.056514858,0.018675138,0.590615341,-0.139208173,-0.138939488,-0.336533699,0.050637649,0.013543,-0.054093557,0.190472342,-0.070562843,0.072660985,0.187344413,-0.297111375,-0.143576579,0.098936394,-0.037666123,0.142016999,0.249344441,0.091070863,0.320502654,1.388660957,-0.086893776,-0.071093472,-0.177010207,1.417154,1.081066169,#DIV/0!,0.430845461
-0.049813941,-0.863397929,0.077210333,-0.140971419,-0.329619032,-0.063612879,-0.02925529,0.675928628,-0.157420173,-0.117853998,-0.243111486,0.062426487,0.028343856,-0.059128782,0.198199157,-0.100823177,0.118388477,0.154791852,-0.215024922,-0.10116073,0.098839694,-0.133515993,-0.10023629,0.131553247,-0.037253693,0.277653127,1.278499156,-0.111365651,-0.076055507,-0.169879028,2.080647171,0.028565194,#DIV/0!,0.087763968
-0.012266646,-1.569765393,0.071338783,-0.249299112,-0.735785982,-0.072473991,0.00047164,-0.16418866,-0.169710385,-0.115136281,-0.243391346,0.054435444,-0.015752234,0.073032294,0.144183295,-0.050812562,0.179897204,0.172233938,-0.173137751,-0.075649559,0.16133339,-0.109312583,-0.117414943,0.145275762,0.026697618,0.26056001,1.019112756,-0.196208167,-0.085414623,-0.162094098,2.444952714,1.934680453,#DIV/0!,0.188055224
0.007498317,0.480410458,0.104176141,-0.01846282,-0.075568629,-0.085684778,-0.059927598,1.242682676,-0.191993378,-0.082977006,-0.115491192,0.103858605,-0.026679632,-0.125281749,0.205067898,-0.034601895,0.207025101,0.198281043,-0.123619129,0.001076287,0.279763278,-0.034749109,0.049210911,0.165113588,0.030262778,0.299005074,0.511816072,-0.088970723,-0.080174807,-0.146730224,2.776584589,0.474705875,#DIV/0!,-0.02802112
0.005329998,-0.097468926,0.090714602,0.007464399,0.384706392,-0.081166923,0.045642213,0.067321172,-0.101233854,-0.10678539,-0.48165814,0.079983467,0.00160266,-0.000218841,0.197804978,-0.036290612,0.178890063,0.220998219,-0.169824646,-0.047937588,0.153126988,-0.069266007,-0.105044103,0.208269676,0.090385077,0.267693717,1.076482077,-0.149205896,-0.085845115,-0.200056018,2.394393903,-0.421268774,#DIV/0!,0.486276949
-0.056445808,0.402840112,0.074108506,-0.175643494,0.116546767,-0.098777647,-0.004750147,1.186907634,-0.170522174,-0.101560762,0.027886912,0.077632135,0.02221869,-0.034586065,0.192693741,-0.054440223,0.134814796,0.154118502,-0.20205543,-0.060958915,0.13152543,-0.049826225,0.03609783,0.161446878,0.013778728,0.244003705,1.229917454,-0.156845813,-0.078330562,-0.192374081,3.373976302,-0.079120587,-21.62599564,0.285667673
-0.080420732,0.17963847,0.070774262,-0.399645367,-1.237069439,-0.090482842,-0.035144186,0.478587562,-0.151909947,-0.122091035,-0.279114911,0.101776592,0.0618162,0.038577961,0.19392785,-0.037785912,0.120317601,0.171307314,-0.218476131,-0.092904912,0.188198814,-0.072453332,0.036992067,0.114318235,0.020247708,0.328372266,1.125744471,-0.133179314,-0.080491237,-0.185242902,2.305302155,-0.629872901,-21.62599564,0.199482322
-0.072425756,-0.178518828,0.082914847,0.101518855,0.274423568,-0.072869194,0.043586836,1.094152804,-0.092198702,-0.099149864,-0.07426165,0.098751766,0.051464719,-0.148262615,0.184692402,-0.049321966,0.136876486,0.174857444,-0.241648641,-0.076082115,0.200691231,-0.00654973,0.114839766,0.156556341,0.05382486,0.349051689,0.648263631,-0.222760545,-0.077978551,-0.192374081,2.168889779,1.598258345,-21.62599564,0.055800128
-0.145948803,-0.324796358,0.039913383,-0.237672995,-0.677531995,-0.120363552,-0.259866251,1.132929066,-0.186168707,-0.136374875,-0.307279387,0.04207109,-0.004797081,-0.030592499,0.157637897,-0.079887105,0.064544485,0.183101916,-0.315080798,-0.187553782,0.167256912,-0.198196961,-0.196714782,0.082875993,-0.007436485,0.281465617,0.751361959,-0.211907251,-0.086163472,-0.237364187,2.09092363,2.516639675,#DIV/0!,0.191524208
-0.260181989,-1.029789078,0.073677706,-0.53598347,-1.236942244,-0.223178697,-0.123145123,-0.16479854,-0.181886408,-0.295153623,-0.4034165,-0.126575676,0.019165194,-0.078426289,0.148809304,-0.049127108,-0.008108354,0.130017824,-0.195216743,-0.177192922,0.093136196,-0.127258228,-0.142473562,-0.153660041,-0.416059545,0.191902171,-0.568306917,0.001367116,-0.145782169,-0.434858432,1.992764114,0.893101849,#DIV/0!,0.045686189
-0.259266381,-0.191493736,0.062941684,-0.364759408,-0.468636154,-0.23140928,-0.007236261,-0.041026276,-0.176325897,-0.130210113,-0.239506604,-0.046349795,0.042370579,-0.030702279,0.127629075,-0.004041105,0.009511429,0.152424037,-0.186821356,-0.179628244,0.172528134,-0.068815863,-0.075440225,0.032419177,-0.1620208,0.212384857,0.499240965,-0.107388793,-0.16383255,-0.501156468,1.914614129,-0.49072964,#DIV/0!,-0.095853505
-0.274459644,-1.039355397,0.034917898,-0.124748322,-0.485064121,-0.239051388,-0.123543751,0.212890496,-0.206248495,-0.146899876,-0.298352532,-0.042215409,-0.02035259,-0.069734661,0.107376985,-0.022643851,0.023822631,0.093441927,-0.191337756,-0.152219272,0.124153493,-0.062916057,-0.059534133,-0.159951144,-0.345125476,0.194019343,0.499656513,-0.090048627,-0.152591176,-0.508437944,2.162419712,1.46865533,#DIV/0!,0.005229904
-0.227304209,-0.706257259,0.00830779,-0.102287777,-0.558539779,-0.103725627,-0.041394799,0.564677657,-0.132619192,-0.145764726,-0.246346133,0.033327665,-0.018737488,-0.046732844,0.096713217,-0.088149531,0.043660302,0.145648545,-0.393645093,-0.190894655,0.08276326,-0.114756527,-0.074665388,0.028634453,-0.025819512,0.344186637,0.814137913,-0.081406486,-0.102109517,-0.170339771,1.782401477,0.088697854,#DIV/0!,0.198525877
-0.175721953,0.625990523,-0.0290856,-0.20323724,-0.891638513,0.075805708,0.077543098,-0.306103998,-0.069050449,-0.252894258,-0.396734843,0.043108571,-0.023238724,-0.107785452,0.110856743,-0.136745907,0.087444671,0.174567062,-0.469500487,0.968951212,0.143661411,-0.214536919,-0.243654284,0.055451831,0.077414411,0.351933602,-0.923266652,-0.005191685,-0.063546265,0.273999664,0.818463496,0.609233864,#DIV/0!,-0.549885511
-0.163250606,-0.518545873,-0.003951631,-0.019184901,0.03871446,0.166625878,-0.022045172,0.615717362,-0.016063389,-0.341903933,-0.107820849,0.043983246,0.036594564,0.113730515,0.111533982,-0.12823223,0.074605757,0.153605718,-0.577730452,-0.271496643,0.086177809,-0.087925195,-0.003657296,-0.002265437,-0.078008329,0.314129305,-0.182916601,-0.021283781,-0.040400428,0.621935936,0.530074022,0.24033467,#DIV/0!,-0.173250191
-0.122931357,-0.648276946,-0.02709665,-0.525296091,-0.926526512,0.092271933,-0.226288281,-0.070247395,-0.156035502,-0.329112011,-0.332488792,0.03862228,-0.018314692,-0.044065874,0.130065102,-0.130414298,0.089023385,0.190268975,-0.60641598,-0.29905101,0.191731918,-0.099507324,0.035490495,-0.001892859,0.021398755,0.39232258,-0.04952314,-0.008821895,-0.016819096,0.903860011,0.183330591,-0.310435194,#DIV/0!,0.092446305
-0.076454434,-1.346461289,0.012510332,-0.299448861,-0.931728968,-0.004151177,-0.00571949,0.648514305,-0.090998821,-0.203800185,-0.092736456,0.119506071,0.045862648,-0.128702703,0.188634153,-0.111278904,0.122012419,0.224470164,-0.527221963,-0.277842187,0.287109151,-0.101584901,0.037536897,0.178443926,0.216011005,0.38240382,-0.226312952,0.022988683,-0.010532195,0.838616958,0.254200726,0.965352472,#DIV/0!,0.26518093
-0.09612369,-0.360184152,0.038491803,-0.352204356,-1.001710165,-0.023047129,0.066074835,0.775774241,-0.106355533,-0.205202732,-0.314258263,0.021283712,-0.062489996,-0.180054233,0.113696638,-0.135117975,0.076638402,0.165990069,-0.568147617,-0.316438982,0.170682278,-0.166489017,-0.071198132,-3.6822E-05,0.03901736,0.378464307,-0.162909292,-0.011593608,-0.011061875,0.756056408,-0.329598596,-3.048606933,#DIV/0!,0.027966549
-0.202675352,-1.311022264,0.006258877,-0.706715283,-1.854382063,-0.066806531,-0.196877408,0.527898314,-0.203993001,-0.216887693,-0.227086643,0.039763734,0.014409636,-0.078393127,0.146111207,-0.153008498,9.1717E-05,0.085259476,-0.651039118,0.842343492,-0.012201776,-0.17511297,-0.129465587,-0.063830245,-0.027678891,0.346525587,-0.351589509,0.010750892,-0.013856673,0.68365288,-0.172120875,0.69799285,#DIV/0!,-0.400622043
-0.226389059,-1.25299072,0.012486134,-0.382092438,-1.088694844,-0.056999623,-0.159400825,0.155214931,-0.169025098,-0.225436824,-0.25652829,0.052957615,-0.014146516,-0.096239956,0.147160073,-0.170016541,-0.020068572,0.09422948,-0.678939938,-0.405580167,0.043458916,-0.189233247,-0.064376205,-0.037605208,0.071009156,0.339609226,-0.577134988,-0.010134023,-0.013662659,0.701753762,-0.127334054,0.46406713,#DIV/0!,-0.523390172
-0.275268247,-1.039355397,0.008476328,-0.478520301,-1.683070536,-0.039127325,-0.01380382,-0.122761765,-0.135734549,-0.25155306,-0.468684874,-0.007152124,-0.09908516,-0.12549366,0.106414396,-0.223412858,-0.042694052,0.139971488,-0.695133354,-0.409940469,0.168332163,-0.129542342,-0.026992215,0.079308436,0.139822552,0.346495314,-1.154666472,0.058655901,0.001304861,0.674742385,-0.189998287,0.655464189,#DIV/0!,0.019699091
-0.380937346,-2.520449812,-0.054607085,-0.661847773,-1.570977778,-0.05005359,-0.161603601,0.282461817,-0.138561946,-0.265010851,-0.248931932,-0.049653346,-0.071654389,-0.039451504,0.079782038,-0.246171539,-0.11969347,0.009037814,-0.844332849,-0.486650798,-0.112318718,-0.172106677,-0.044555244,-0.21632446,-0.244927274,0.339567406,-0.591344117,-0.03223102,0.001663527,0.639100405,-0.177614699,-2.46401236,#DIV/0!,-0.45604237
-0.410174827,-0.119563226,-0.066363812,-0.407281155,-1.295800651,-0.049456635,-0.057324508,0.418741698,-0.151103586,-0.267676002,-0.255732762,-0.041729485,-0.062276295,-0.161510425,0.082166498,-0.252164853,-0.127134107,0.060075615,-0.834596811,-0.500079999,0.056864176,-0.074702112,0.141424466,0.036552418,0.062084067,0.319823042,-0.587862007,-0.08295032,-0.00491214,0.6480109,-0.400693737,0.871245806,#DIV/0!,0.318606608
-0.42300931,-1.569714162,-0.054495449,-0.700355766,-2.091992182,-0.067090087,-0.208601094,1.297960784,-0.199267762,-0.266486081,-0.088467727,-0.037255606,-0.093770939,-0.154985329,0.086391272,-0.268176632,-0.15954691,-0.001686047,-0.907239365,-0.578427159,-0.155752463,-0.261468456,-0.225202177,-0.020677464,-0.035657749,0.322194438,-1.486252824,0.001393246,-0.003262633,0.63018991,-0.430429359,2.073082982,#DIV/0!,-0.387614855
-0.367234792,0.304509913,-0.032697235,-0.267550854,-0.744592293,-0.057958621,-0.112425146,0.432140507,-0.145250636,-0.260077973,-0.307705168,-0.044081913,-0.071661763,-0.088501402,0.079724141,-0.215884471,-0.102995656,0.126626854,-0.818857897,-0.531556095,0.222700576,-0.153354207,-0.051744926,0.072412893,0.086753522,0.407669172,-1.380219876,-0.032437294,0.009035098,0.639100405,-0.260179787,0.36821266,#DIV/0!,0.385182843
-0.366881494,-1.03941232,-0.062049396,-0.650464612,-1.76516468,-0.031073912,0.142951433,0.647964942,-0.082817401,-0.267431873,-0.38096647,-0.047732005,-0.054124226,-0.07089275,0.086172179,-0.252348883,-0.125630277,0.077790804,-0.847402906,-0.581066768,0.065252391,-0.285050681,-0.336987108,0.014303866,-0.016511553,0.378853866,-0.768873309,0.017564016,0.007104623,0.545024086,-0.421762408,0.032518254,-2.147070885,0.140315834
-0.400241368,-0.615396104,-0.084263931,-0.325445872,-0.106955361,-0.079026882,-0.06159289,1.062069583,-0.163515262,-0.268222534,-0.285430161,-0.027560908,-0.041466266,-0.128855039,0.101238811,-0.286506798,-0.182017629,0.015363973,-0.90226441,3.457681234,-0.050023285,-0.166196913,-0.138641715,-0.03196704,-0.018092371,0.3593386,-1.035257226,0.004987212,0.006698308,0.486090971,-0.501317025,-1.610982802,#DIV/0!,-0.433805209
-0.356384783,-1.569765393,-0.057459281,-0.649721094,-0.854990563,-0.070508628,-0.034145191,0.675584941,-0.143434831,-0.263921541,-0.22112114,-0.047743422,-0.078975016,-0.035296023,0.072542157,-0.240124366,-0.152042814,0.072406298,-0.858586597,0.67225854,0.060044446,-0.19593848,-0.081667907,-0.007350399,0.028940988,0.316334757,-0.880783721,0.006266572,0.013910894,0.477451898,-0.490158453,2.053802524,#DIV/0!,-0.091815896
-0.310473924,-3.119604393,-0.033320274,-0.729447219,-2.312927674,-0.086489513,-0.219505457,0.934658717,-0.196368842,-0.234079997,-0.211980871,0.078102448,0.020877251,-0.214811965,0.167459034,-0.260377016,-0.133523063,0.090484287,-0.843344793,0.719979196,0.081692591,-0.087114942,0.086314297,0.004101434,0.04477449,0.390081039,-1.946895654,0.010152416,0.018963504,0.451814003,-0.358984366,-0.443594448,-4.29414225,-0.030701231
-0.254168363,-0.583437025,-0.017104462,-0.580597759,-1.019187274,-0.062245873,-0.050549683,0.832732941,-0.135191611,-0.209928686,-0.220784259,0.064515989,0.00613124,-0.219130564,0.13233432,-0.251636278,-0.114213053,0.057031105,-0.835635394,-0.49718684,-0.014224626,-0.184310991,-0.122776888,-0.02587298,-0.061131368,0.325931468,-0.172474853,-0.028907501,0.019231165,0.425757122,-0.501269395,0.128626723,-21.62599564,-0.366943734
-0.283416702,-0.615509951,-0.031618595,-0.44528682,-0.99462597,-0.09232064,-0.136778306,0.675221401,-0.148344673,-0.207655206,-0.548452507,0.020892498,-0.139391563,-0.147441074,0.067156717,-0.267717478,-0.123622718,0.107006886,-0.830693828,1.073078408,0.096161253,-0.12099603,0.041641767,-0.019670606,-0.008827344,0.336103053,0.155661693,-0.011786989,0.017545962,0.374744164,-0.628025134,0.950347103,#DIV/0!,-0.447900044
-0.286141065,-1.857704494,-0.035243375,-0.545657437,-1.469936798,-0.077368634,-0.059879518,0.982137426,-0.097944768,-0.203254363,-0.372636509,0.085616041,-0.127758092,-0.072030942,0.112972786,-0.227439679,-0.130499878,0.048106145,-0.87551742,-0.538870505,0.018338812,-0.169109167,-0.133639423,0.115229233,0.048908773,0.33550804,-0.451983,-0.045450004,0.015340822,0.349245931,-0.581727643,1.910691306,-21.62599564,-0.028126311
-0.265579572,-0.119449379,-0.04848466,-0.32292197,-0.663567161,-0.075765038,0.021311823,-0.004286284,-0.058284664,-0.194248236,-0.582979224,0.089222893,-0.036348792,-0.2670286,0.100251095,-0.256076741,-0.147251032,0.084097436,-0.86121294,-0.560299395,0.033680556,-0.216744006,-0.153927187,0.025376456,0.014401958,0.297638207,-0.057260358,-0.028873118,0.020254485,0.315494627,-0.612157874,-1.668146332,#DIV/0!,-0.28142222
-0.210434244,-0.201924893,0.003926715,-0.359524883,-0.935219895,-0.062198123,0.102319279,0.887211068,-0.04871385,-0.178057748,-0.271340126,0.109406421,-0.042390758,-0.148369892,0.111003791,-0.236193209,-0.121629661,0.086149519,-0.819907421,-0.534529869,0.071884796,-0.223090116,-0.123048924,-0.031190122,-0.075870805,0.348855418,-0.68992098,0.020519049,0.025647319,0.315494627,-0.512699468,-1.351467788,#DIV/0!,-0.198146497
-0.224085755,-1.959261414,-0.010362194,-0.391238008,-1.22319629,-0.076858184,-0.06846635,1.018270528,-0.1571576,-0.170755825,-0.180013433,0.054041079,-0.13659596,-0.40849713,0.063851841,-0.305892706,-0.126684147,0.077884617,-0.845455832,-0.523797263,-0.001990603,-0.198442049,-0.097948008,0.021194887,-6.7342E-05,0.290549356,-0.1289085,0.088742054,0.033693316,0.265368717,-0.562669599,0.30526997,#DIV/0!,-0.301256127
-0.185114979,-0.863397929,-0.000969994,-0.313408346,-1.203666131,-0.084395253,-0.051871343,0.428994297,-0.102953619,-0.18009805,-0.142402768,0.049150188,-0.071227272,-0.062142655,0.074543485,-0.225652266,-0.114786282,0.090194967,-0.82402191,-0.534153102,0.008986446,-0.237535822,-0.150694967,-0.056695434,-0.051970086,0.356767727,-0.509320937,0.006762785,0.023528806,0.248616235,-0.576857537,-0.725319283,#DIV/0!,-0.112680061
-0.158425106,1.152257728,0.018591741,0.15576139,0.342882225,-0.064860754,-0.000915117,0.732444363,-0.101220218,-0.206858749,0.006366578,0.059679247,-0.103498172,-0.030620905,0.100284885,-0.23130738,-0.087402037,0.056565089,-0.83744014,0.672144164,-0.085482873,-0.298716788,-0.285637834,-0.156399827,-0.23358057,0.294154677,-0.426635795,-0.048435647,0.021610439,0.256992476,-0.428307081,-0.878607724,#DIV/0!,-0.721718964
-0.072909151,1.547376508,0.05353488,-0.068975229,-0.61205191,-0.045966466,0.031014144,-0.085705928,-0.093349603,-0.209761284,-0.501159433,0.090862753,-0.064108194,-0.199369558,0.154316496,-0.18715952,-0.026611898,0.116291381,-0.775534612,-0.460192937,0.040846186,-0.176522374,-0.048593854,0.152322495,0.179780187,0.33666235,-2.04582691,-0.071164019,0.018666714,0.240503066,-0.574110086,3.70448176,#DIV/0!,0.272611472
0.030851155,-0.806689898,0.097483483,-0.383022705,-1.146418901,-0.066952779,-0.174458451,0.340081892,-0.176746799,-0.200492463,-0.227340367,0.080492494,-0.085162153,-0.195399356,0.14935306,-0.191736845,0.015742095,0.090369642,-0.725669396,1.033085876,0.019954155,-0.190911101,-0.107693487,-0.048756587,-0.105272714,0.333529256,-0.557329406,-0.080963426,0.014054416,0.24037153,-0.640462079,-1.023597628,#DIV/0!,-0.252217455
0.042924164,0.121658157,0.093362943,-0.369725673,-1.395803518,-0.006020415,0.072735842,0.337363109,-0.069828418,-0.20088632,-0.122072152,0.067081567,-0.050709454,-0.130138029,0.188053976,-0.183655678,0.024857844,0.167164798,-0.682401664,-0.370378064,0.095855122,-0.173513205,-0.046294814,0.191914797,0.1674797,0.283423503,-0.845437988,-0.072052435,0.023650986,0.248616235,-0.809901651,0.348157869,#DIV/0!,-0.147889779
