CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34
2.118627874,0.055203456,-0.064627354,-0.397403347,-0.113849362,-0.051100945,-0.089325438,-0.062156783,-0.159757937,-0.195783688,0.138500253,-0.149665277,-0.00687693,0.451777744,-0.049429033,-0.075168372,-0.189845775,0.050831851,-0.02734041,-0.10040449,0.00729644,-0.053022419,0.245782099,-0.164656445,0.074341124,0.210489288,0.162433229,-0.181820138,-0.058196482,-0.087951398,-1.979041922,-0.050170958,-0.137721958,0.050371199
0.387020972,-0.010013664,0.060538778,-0.293561263,-0.038238065,-0.14893407,-0.082501919,0.033988542,-0.229404234,-0.746605107,0.103268077,-0.166261642,-0.028208208,0.525505594,-0.022661049,0.020269473,-0.21234807,0.036613801,-0.020643236,0.111785042,0.045608786,-0.10366979,0.195026635,-0.205706567,-0.057715751,0.132753566,0.363616575,-0.216298691,-0.16384257,-0.544006194,-1.369100761,0.268539545,-0.193887922,0.020147922
-0.631774021,0.010565648,0.094741681,-0.244954797,0.041848633,-0.136232363,-0.056441291,0.101915397,-0.196578785,-0.300901884,0.113253385,-0.100659091,0.046160386,0.526538684,-0.005816731,0.057393448,0.441247662,0.082196485,0.004587304,0.065192745,0.076254509,-0.083107411,0.207354981,-0.208152622,-0.087828213,0.142759206,0.541072575,-0.129100544,-0.155587772,-0.554300881,-1.32390555,1.111593423,-0.156443946,-0.025578004
-0.480378026,0.032884552,0.060251518,-0.243923819,0.055826473,-0.156054946,-0.082320319,0.072709908,-0.205723225,-0.177979453,0.107024803,-0.091488514,-0.024381096,0.551387426,-0.004735735,0.038569706,0.230999287,0.094823534,-0.034274684,-0.231709752,0.080517847,-0.057714058,0.240640067,-0.170025577,0.006241552,0.158285412,0.286070936,-0.183020461,-0.112796929,-0.452445915,-1.444904599,0.664340056,-0.175165934,0.134677321
-1.397749502,0.056540162,0.039282371,-0.229925772,-0.036713216,-0.177428195,-0.177110832,0.092180234,-0.294747597,-0.066524627,0.135805303,-0.065686961,-0.032563877,0.505734104,-0.000881208,0.042567853,0.858983655,0.12453379,0.159301211,-0.145698449,0.115117285,-0.070720571,0.224383216,-0.140553589,-0.000498165,0.156486618,0.553793686,-0.135986529,-0.104545557,-0.400449946,-1.56855905,1.329868772,-0.100839004,0.082856808
0.365905542,0.032884552,0.036409009,-0.225963453,0.054361531,-0.182062621,-0.14450305,0.101915397,-0.242432515,0.169420883,0.133615395,-0.035392484,-0.023543671,0.547741132,0.015955634,0.042086021,-0.157440886,0.103841273,-0.229690306,-0.326454798,0.092969092,-0.05862784,0.23575281,-0.126281465,-0.006101169,0.170458553,0.451492426,-0.157624554,-0.122518691,-0.421300587,-1.627954854,1.068799245,-0.119560992,0.080234992
1.795954787,0.14848919,0.059558802,-0.25104366,0.018086051,-0.191272486,-0.119253392,0.101915397,-0.243937619,0.268300476,0.133790353,-0.007098358,-0.039292743,1.241197575,0.019142654,0.057348476,-0.113017892,0.117855467,-0.083258862,-0.282632892,0.113500552,-0.078204018,0.212750425,-0.166343268,-0.067654589,0.122017454,0.304351996,-0.226201109,-0.165955435,-0.554300881,-1.540772391,0.792436438,-0.100839004,0.385796706
0.342842178,-0.010013664,0.032987668,-0.272522751,0.010736026,-0.194078859,-0.15367335,0.072709907,-0.246690525,0.470597658,0.117507807,-0.000329896,-0.042761745,0.48514576,0.008976141,0.016169498,0.093733257,0.126870782,0.00761708,-0.209828664,0.102950064,-0.097016211,0.217699086,-0.144095525,-0.010771242,0.150547864,0.603395726,-0.205837863,-0.154340641,-0.534120971,-1.63624059,0.590987002,-0.119560992,0.174617074
0.317235462,0.010565648,0.051048301,-0.282652843,-0.066400123,-0.189550592,-0.112275983,0.12092299,-0.247399914,0.546330311,0.117239471,0.016815704,0.043480633,0.498627367,0.017711708,0.044242377,-0.018577345,0.121718353,0.01275733,-0.18897665,0.118463634,-0.121505007,0.188110922,-0.165414678,-0.067749537,0.110940427,0.384536148,-0.241629657,-0.168246288,-0.595479629,-1.479147959,1.397832999,-0.137721958,0.29985417
2.470429791,-0.032332568,0.100811058,-0.283243373,-0.070124709,-0.197443332,-0.123189311,0.091717501,-0.266768384,0.217435488,0.10827761,-0.073409652,-0.10041236,0.545754336,0.008526755,0.07191238,-0.493156845,0.100907662,-0.124508545,-0.415479254,0.099404369,-0.108656063,0.183790418,-0.175274805,-0.085124881,0.135551771,0.064288203,-0.143729547,-0.156878015,-0.655748381,-1.440772901,0.949210711,-0.137721958,0.126383151
2.939056586,0.055203456,-0.024344787,-0.251302227,0.032715558,-0.199952713,-0.125364277,0.073172641,-0.245052442,0.384728308,0.085322453,-0.031831863,0.030139188,1.576984927,0.022429659,0.068612842,0.251904154,0.116631929,-0.071005501,-0.283526361,0.103386685,-0.08992873,0.203392658,-0.156150892,-0.045838258,0.128705059,0.365821496,-0.201912713,-0.175308659,-0.66486837,-1.452167689,0.884330099,-0.080798426,0.085920717
4.179182196,-0.01088346,0.050712711,-0.251987075,-0.09456218,-0.21393052,-0.110994792,0.092180234,-0.260519476,0.193543699,0.119070189,-0.078132658,0.091778339,0.516829209,0.031678292,0.066849198,-0.009268131,0.119641469,0.079393077,-0.103124822,0.09889764,-0.082665803,0.203367689,-0.14979177,-0.043942387,0.143587966,0.487047694,-0.177626585,-0.176114231,-0.733757321,-1.488622712,0.875520276,-0.11899997,0.329973575
1.378304267,0.056073252,0.078836117,-0.223473152,0.158134887,-0.219279036,-0.111956004,0.130833467,-0.255217934,0.157678676,0.147323621,-0.105181849,-0.07407153,0.491751524,-0.008143028,0.032121308,-0.123334584,0.087659428,-0.093015251,-0.285662937,0.084638644,-0.111951762,0.192570218,-0.152398769,-0.028578508,0.117388082,0.483811288,-0.143230622,-0.191840249,-0.733757321,-1.463467206,1.035452507,-0.100839004,0.18436994
0.731244351,-0.010013664,0.088491711,-0.221051796,-0.041962651,-0.21865841,-0.102768139,0.063787554,-0.250120861,-0.107744162,0.088651388,-0.146860863,-0.102614662,0.521861894,0.010211614,0.07910397,-0.189617881,0.110211203,-0.070150339,-0.328616715,0.116153211,-0.121900202,0.159310099,-0.160482645,-0.079995785,0.114546124,0.072037789,-0.18063924,-0.191099948,-0.654748801,-1.520136475,0.238674728,-0.11899997,0.178751224
0.973304693,0.057409958,0.084420035,-0.188245276,0.127121424,-0.212444823,-0.08141698,0.092818281,-0.207448984,0.137779837,0.072715162,-0.089776818,-0.034655883,0.471436873,0.025060418,0.02188506,-0.241836858,0.09677387,-0.082526068,-0.284061853,0.086802151,-0.100781629,0.184787885,-0.151935489,-0.016812556,0.134959972,0.157061541,-0.164609973,-0.1733623,-0.675338175,-1.448613202,0.933249652,-0.119743662,0.229471752
1.263048621,0.058279754,0.035947394,-0.223700308,0.061810704,-0.219196766,-0.079315551,0.12092299,-0.24601415,0.044627895,0.050690903,-0.119473971,0.027660314,0.446291459,-0.008615763,0.000275072,0.552605479,0.082978779,0.02220757,-0.278113939,0.057741046,-0.111721537,0.194005837,-0.177963114,-0.038096954,0.141057628,0.225127843,-0.178690103,-0.144206924,-0.513668085,-1.475847937,0.817816568,-0.081457721,0.081137511
1.333328735,0.033754348,-0.024559151,-0.233692936,-0.042955647,-0.191278176,-0.055891726,0.053126373,-0.205873629,0.055509054,0.075550604,-0.135003371,-0.275022991,0.44052447,-0.024021051,-0.022946336,-1.27519073,0.091042018,-0.083694924,-0.31641543,0.068004011,-0.117864032,0.190104968,-0.177483074,-0.01798179,0.140239928,-0.126707058,-0.24668084,-0.112511464,-0.304422123,-1.424890949,-0.161835082,-0.101400026,-0.010990849
1.338362408,-0.054651472,-0.026205913,-0.242877232,-0.098286767,-0.162387125,-0.075868395,0.063386926,-0.18619717,0.090289479,0.113940573,-0.148229816,0.025843323,0.398815093,-0.022417462,-0.03587581,-0.371078974,0.09630051,-0.122688091,-0.378101219,0.027859224,-0.130619001,0.192351599,-0.184811963,-0.006118094,0.180156373,-0.132140787,-0.260880698,-0.101839155,-0.132664161,-1.553686213,-0.507970674,-0.11899997,-0.013468779
3.542823159,0.055203456,-0.063773728,-0.267410285,0.152984598,-0.237604555,-0.146250569,0.034870035,-0.255084202,-0.142267704,0.070061476,-0.174225002,-0.090317538,0.329640925,-0.047156698,-0.071171594,0.735018214,0.069430064,0.116730235,-0.03172888,-0.021756393,-0.170006818,0.148013019,-0.24468662,-0.087550059,0.142211272,0.31442813,-0.250832499,-0.119353288,-0.325741147,-1.386233567,0.891806285,-0.137721958,-0.17439884
3.765151899,-0.055521268,-0.059864212,-0.255149228,-0.030184549,-0.211387297,-0.126081728,0.034231988,-0.236255059,-0.041849292,0.114365701,-0.146687912,-0.124014387,0.332896895,-0.047991758,-0.094680067,-0.74470881,0.054891577,-0.109144677,-0.131463412,-0.011245642,-0.177574186,0.144822822,-0.198607153,0.015194107,0.17645307,0.226776823,-0.132873321,-0.080242957,-0.166309432,-1.394298816,-0.339671823,-0.100839004,-0.109119218
1.070615923,-0.01088346,-0.01474228,-0.236896124,-0.068699007,-0.161118213,-0.025404638,0.082445071,-0.13208414,0.174833187,0.059154837,-0.07640226,-0.036188297,0.385623671,-0.014507065,-0.042235932,-0.470762034,0.094851428,-0.113931725,-0.512744053,0.046189195,-0.15342387,0.155540196,-0.176953397,-0.026335918,0.143898018,0.009547128,-0.187416911,-0.105467531,-0.10058026,-1.351293112,0.008057652,-0.081457721,0.014766407
-1.651795553,0.056540162,0.075796958,-0.183976471,-0.036713216,-0.111393775,0.02180563,0.111187827,-0.082708472,0.361330857,0.054290197,-0.008380753,-0.117175604,0.491292548,0.038396852,0.025416816,-0.676924232,0.152902301,-0.081924113,-0.40719855,0.119370031,-0.092004319,0.192602962,-0.086678592,0.023895742,0.170554472,0.031832081,-0.13347695,-0.119571754,-0.067715674,-1.300096499,0.192838801,-0.060856121,0.220832507
1.896322972,0.123496874,0.077463737,-0.166799817,0.109259944,-0.103317042,-0.017345295,0.101915397,-0.099593073,0.361834791,0.106561339,0.005317892,0.006510413,0.44531667,0.038474939,0.016172357,0.15442053,0.156453144,-0.112163292,-0.425182041,0.090039493,-0.094737384,0.206909105,-0.121865448,-0.026125271,0.156537342,0.083696844,-0.220268629,-0.123251731,-0.122679969,-1.250847877,0.241807102,-0.021616931,-0.009367378
1.561828354,0.011435444,0.098799042,-0.178516721,-0.143004417,-0.087478797,-0.00496739,0.034694721,-0.088312095,0.357001702,0.104510411,0.025366718,0.047067563,0.445239557,0.05191426,0.005310831,0.045890265,0.145668682,-0.007553927,-0.322476166,0.087897293,-0.105934324,0.179275883,-0.140627374,-0.053132172,0.158317383,-0.048589713,-0.169068481,-0.109148656,-0.122679969,-1.25576098,1.147478143,-0.021616931,0.030489557
2.646739982,0.079728862,0.083977252,-0.152232813,0.077313393,-0.072663461,-0.010538046,0.072709908,-0.054295628,0.374725278,0.104326671,0.026617073,-0.046086928,0.431578761,0.040912761,-0.007010258,0.4205267,0.146415163,-0.061247274,-0.299815225,0.094355128,-0.11033517,0.204829163,-0.108952961,-0.016977007,0.151932465,0.12795201,-0.170040081,-0.122606523,-0.144779678,-1.256368769,0.715487893,-0.060379496,-0.090915232
3.413368517,0.055203456,0.012606261,-0.166653149,0.035074349,-0.073234162,0.002798838,0.091717501,-0.058589321,0.361089563,0.116459117,0.043277027,0.022454441,0.418162803,0.044452485,-0.009956883,-0.017508983,0.138523348,-0.065115809,-0.276419023,0.077953251,-0.133371397,0.184530937,-0.132585803,-0.020371332,0.175524011,0.099134987,-0.108522668,-0.115519399,-0.187628456,-1.345929812,0.381776469,-0.041474838,-0.156520661
4.299636477,0.032884552,0.073747899,-0.182027933,0.025206478,-0.082286143,-0.003613279,0.043041686,-0.043139758,0.292104634,0.077334392,0.00331821,-0.073437122,0.361572307,0.010811036,-0.059726952,-0.383070141,0.10199141,-0.045926791,-0.336527258,0.044488248,-0.139950313,0.185572915,-0.144798264,-0.019046156,0.159723821,0.058212798,-0.191902194,-0.123593829,-0.230266504,-1.425775647,0.253169245,-0.023313872,-0.086247861
