CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,
-3.520839216,3.378350631,-0.215194584,-0.056965227,0.416985888,-0.105882854,-0.064435007,0.023019684,-0.052051757,-0.03330369,0.000153758,-0.09416091,-0.077791931,-0.169722993,-0.135551789,-0.049588493,0.76924572,-0.109827237,-0.312787392,-1.262137449,-0.169275987,-0.039017132,0.065620664,-0.081301445,-0.079582457,1.805302913,1.095412958,1.223153398,#DIV/0!,#DIV/0!,1.07310362,0.674628396,0.510423008,-1.98490751,pre
-6.254181647,-0.303387541,-0.098933818,0.025918199,1.022108062,-0.112143659,-0.0764256,0.012393284,-0.07355144,-0.027368985,-0.025624243,-0.083061502,-0.045925017,-0.161890901,-0.125676462,-0.014407841,-0.365013736,-0.118116328,0.714237786,0.113975215,-0.202350792,-0.023513758,0.11224405,-0.079468273,-0.062557688,1.285290864,1.330966086,1.981735694,#DIV/0!,#DIV/0!,-0.328165075,-0.580792812,-1.157685757,-1.423487573,pre
1.17324873,-0.337395415,-0.085763601,-0.03325239,0.445521561,-0.065258944,-0.140805942,0.078501824,-0.089883014,-0.094014987,-0.043419039,-0.124595245,-0.071865336,-0.313819584,-0.142101478,-0.042140453,-1.361812615,-0.048055668,0.16038328,-0.860954349,-0.152252147,0.000999864,0.10868917,-0.059458613,-0.017393881,1.385883233,0.943667393,0.339377969,#DIV/0!,#DIV/0!,1.010924104,0.08356067,-0.560252284,-0.19024557,pre
2.166823888,-0.239644934,-0.230908228,-0.005992207,0.22079908,-0.118744638,-0.13383987,-0.014215694,-0.097394972,-0.099943267,-0.059559155,-0.113802854,-0.024783582,0.357911744,-0.123827088,0.080824495,1.298761505,-0.069421769,0.62945806,0.320449024,-0.169812322,0.050216516,0.14498943,-0.042945701,-0.012750167,1.146848711,1.895601991,0.105446714,#DIV/0!,#DIV/0!,-1.081337281,-0.401486585,-3.698170946,-1.484574198,pre
-1.575961734,1.070078564,-0.334616324,-0.068568952,-0.073535161,-0.014450513,-0.094433339,-0.028095328,-0.046340907,-0.089023563,-0.040287996,-0.120969998,-0.039512135,-0.03007601,-0.166333401,-0.009664213,-0.668759328,-0.056476749,-0.005201781,-0.659465381,-0.160118535,0.032220784,0.102762903,-0.03539844,0.017691411,-0.323301026,3.021350687,-0.855264069,#DIV/0!,#DIV/0!,0.164184868,0.424687206,2.102603949,0.777291219,pre
-3.48902766,-0.303314314,-0.512053579,-0.17562977,-0.241649827,-0.045562832,-0.079782441,0.00321591,-0.065899426,-0.072446401,-0.049478786,-0.121055977,-0.023785208,-0.148380728,-0.137940318,0.005562749,-0.391146039,-0.058385299,0.120269181,-0.361437479,-0.164998633,0.02707507,0.09485429,-0.064056935,-0.045714349,0.106113759,0.980685196,0.209222684,#DIV/0!,#DIV/0!,0.553231248,-0.497070846,-0.101596115,-1.926598102,pre
-0.09345599,0.293084054,-0.269776179,-0.127649566,0.214544876,-0.057954316,-0.07552987,0.050609446,-0.065504239,-0.059992099,-0.016839433,-0.114742158,-0.059951538,-0.026883055,-0.118526174,-0.078077844,-0.435293959,-0.128957465,-0.086757136,0.378243004,-0.184326844,0.020471334,0.141293688,-0.073887787,-0.024096805,1.467099497,2.635142222,0.544412617,#DIV/0!,#DIV/0!,-0.389486623,-0.065087461,-2.506865024,-0.99188467,pre
-0.220626688,-0.174753752,-0.159083987,0.149182585,1.103936274,0.037296982,-0.043115959,0.055276404,-0.026296086,-0.047206133,-0.020337167,-0.132297183,-0.042145457,-0.178875367,-0.17000617,-0.066048095,-1.604241702,-0.116843245,-0.72696471,0.051338529,-0.160809885,0.026806809,0.116854217,-0.052303002,-0.028330085,1.455269127,1.699693094,0.425714005,#DIV/0!,#DIV/0!,0.075944299,-0.295959043,-4.04653257,-1.588171149,pre
-3.48902766,-0.362465144,-0.020208175,-0.053983455,0.495582755,-0.047030054,-0.032287459,0.11436161,-0.017778054,-0.028570228,0.009810722,-0.125743718,-0.033557733,-0.245481494,-0.139732674,-0.043611159,0.706949581,-0.168287388,0.268188316,-0.041516908,-0.208138333,0.013706458,0.087226112,-0.051185361,-0.036313752,1.961791756,0.731408839,0.019657563,#DIV/0!,#DIV/0!,-0.050053397,0.046219082,-1.664497295,-0.194041,pre
-2.00101646,0.015545177,-0.01972632,0.179980471,1.042089288,0.02545254,0.00484028,0.121759407,0.012497149,-0.032711619,-0.028738087,-0.123324728,-0.033970339,0.08617846,-0.145909078,-0.07784079,0.442453184,-0.215361473,0.020227856,-0.274750506,-0.231700309,0.007109661,0.073458943,-0.063422827,-0.012360502,1.823410283,2.05488333,1.675348024,#DIV/0!,#DIV/0!,-0.215269369,-0.115118401,-2.352432847,-1.55764098,pre
-2.00101646,1.852869867,0.042849547,0.264048175,1.143639517,-0.062027199,-0.022656807,0.120539641,-0.031380284,-0.023905404,-0.070650145,-0.114482688,-0.022232781,-0.0744603,-0.134052101,-0.072450921,0.72704211,-0.161639167,-0.097378133,0.449403555,-0.150441268,-0.004115443,0.074320066,-0.072200844,-0.017024225,1.971165187,2.047877952,0.617178818,#DIV/0!,#DIV/0!,0.271787195,-0.283218217,-1.04688292,-1.527075288,pre
-0.72930948,0.572086109,0.040603133,0.116919893,0.927052549,-0.03763039,-0.002121648,0.116216996,0.008908686,-0.016820921,-0.053090856,-0.108627113,-0.047990757,0.038481904,-0.132344774,-0.063784794,0.261356902,-0.114345747,0.570435864,0.490181599,-0.149551575,0.03262447,0.098602783,-0.055453658,-0.026017862,2.273233971,1.268004508,0.708953484,#DIV/0!,#DIV/0!,0.601107196,0.032685443,-2.307226578,-0.376756114,pre
-1.092654331,-0.331292192,-0.109525469,0.019337427,0.727327782,-0.038479021,-0.003523944,0.11361499,-0.017931112,-0.016343366,-0.054711697,-0.111522973,-0.029339511,-0.003250599,-0.139696024,-0.095306495,-0.158770345,-0.180754451,-0.484091163,-0.277890206,-0.193520156,-0.027668809,0.033304666,-0.072867607,-0.048443065,1.91206737,0.509193842,0.803525203,#DIV/0!,#DIV/0!,0.243095594,-0.082105303,0.822582818,-1.194024508,pre
-2.193078424,-0.29174467,0.014117797,-0.235658646,-0.249181377,-0.040943642,-0.004567969,0.127626155,0.003536159,-0.022282008,-0.049101225,-0.096724484,-0.028485299,0.08143683,-0.118355278,-0.049247903,0.190801053,-0.149537205,0.225737624,-0.382092965,-0.149815129,-0.014992293,0.037164936,-0.054941909,-0.024873286,1.887524128,1.036291965,0.880027959,#DIV/0!,#DIV/0!,0.68426938,0.503947594,-0.065758285,-0.958531609,pre
-0.983650876,0.879421963,0.03989795,0.233050007,1.045453581,-0.073018492,-0.021112464,0.086678896,-0.023820646,-0.026873956,-0.034275017,-0.096966796,-0.07381021,-0.062961184,-0.150974393,-0.032770251,-0.653416914,-0.119818786,-0.073255327,-0.165381969,-0.154250779,0.019609492,0.06762337,-0.055216031,-0.017180291,1.639311437,1.021845889,2.397553305,#DIV/0!,#DIV/0!,0.728548964,0.153078754,-2.027129173,-1.454068635,pre
-2.249075281,2.18882195,-0.241281181,0.14499774,1.041914583,0.044216744,0.025626242,0.079729058,0.048437819,-0.019130459,-0.063386181,-0.074356463,-0.075545617,-0.023162869,-0.116450895,-0.094687174,0.570178644,-0.045393585,0.674205227,0.009173092,-0.072280589,-0.003815433,0.067839085,-0.031778077,0.025900242,1.29182835,2.481203958,0.589649604,#DIV/0!,#DIV/0!,-0.013748978,0.378782573,-0.706976591,0.404359149,pre
-2.001130369,-1.34272177,-0.315643776,-0.084551048,-0.289813824,0.041610111,0.035457689,0.098891043,0.053495406,-0.009361738,-0.064337916,-0.06092009,-0.038765978,-0.021149807,-0.068077362,-0.04166788,0.749531516,-0.009043277,0.556313667,-0.37683596,-0.040508459,-0.002985024,0.071117148,-0.062736671,-0.04658814,0.908150791,0.744217591,1.906010207,#DIV/0!,#DIV/0!,0.892326541,0.23003137,-1.50006767,-1.7381229,pre
-4.153290936,0.308115138,-0.04789446,-0.058603496,-0.030600515,0.005643891,0.015731657,0.110793289,0.008912082,-0.01460302,-0.028722433,-0.096763228,-0.101320555,-0.005663534,-0.147553094,0.01032964,0.21411273,-0.141481878,0.360941238,-1.032606161,-0.186091966,-0.026512969,0.041094686,-0.049580516,-0.043401978,2.230129461,0.592814386,0.611725412,#DIV/0!,#DIV/0!,-0.42432955,0.17005326,-3.50484709,-1.430416806,pre
-3.911884429,-0.726680262,-0.067408507,-0.152604671,0.005810304,-0.024596471,0.028419969,0.117896444,0.034339955,0.002956055,-0.02527571,-0.064543963,-0.108399031,0.044605007,-0.125961231,0.04891621,0.324390238,-0.089532646,-0.490872311,0.351666154,-0.14070598,0.017847171,0.101988062,-0.030485667,-0.033549544,2.600613856,0.482222766,1.261783184,#DIV/0!,#DIV/0!,1.145252766,0.607965301,2.267227175,-0.30677569,pre
-5.601031278,-1.387608131,-0.085260623,0.073363048,0.738330183,0.038878899,0.019760989,0.109779794,0.007525712,0.008372873,-0.030323709,-0.076633099,-0.021082426,-0.068882871,-0.095647719,-0.042293989,0.347150888,-0.044510098,0.763767587,0.092901275,-0.1365834,0.011181817,0.105643148,-0.062035969,-0.011729875,2.090352141,2.141232227,0.819937115,#DIV/0!,#DIV/0!,0.015213477,0.065780867,-0.797259431,-1.139756237,pre
-4.79260315,1.048997594,-0.210529343,0.069501385,0.253523134,0.021507255,0.016398024,0.099807155,0.027377842,0.002200956,-0.015956492,-0.097420463,-0.067537405,-0.074916326,-0.131198672,-0.014137395,-0.380372666,-0.127628159,-0.282759274,-0.25664633,-0.211006174,-0.013953901,0.059448406,-0.053103633,-0.026698855,1.927094346,0.71946408,0.523622676,#DIV/0!,#DIV/0!,0.123942211,0.181093659,0.487175585,1.063416347,pre
-4.46571533,1.525930448,-0.343821485,0.084705369,0.585644513,-0.055470645,-0.007524851,0.092570956,-0.005486095,-0.004462167,-0.058279227,-0.095465762,-0.063073529,-0.12177949,-0.116602761,-0.031011679,0.149264522,-0.058785949,0.588348896,-1.060909072,-0.13858478,-0.036569141,0.025482381,-0.065052344,-0.024498669,2.023976976,1.319490559,0.984683098,#DIV/0!,#DIV/0!,0.509653514,-0.17828833,0.361637784,-1.406471169,pre
-4.067493943,1.246928393,-0.20292103,-0.124789891,-0.294491044,-0.106812886,-0.028762992,0.084882228,-0.050511981,-0.014491327,-0.055802043,-0.119295574,-0.104386027,-0.166189926,-0.179513589,-0.017974718,-0.395215008,-0.070932981,-0.072398794,-0.782854888,-0.13823965,0.002599516,0.06604478,-0.055041486,-0.02019218,1.713409477,0.961481993,2.026953094,#DIV/0!,#DIV/0!,1.066345789,0.119277885,0.103054723,-0.876641138,pre
-4.49489674,-0.982007404,-0.178034732,0.010684971,0.665388052,-0.013175821,0.001497205,0.074075777,0.002209026,-0.012111101,-0.009680625,-0.068572509,0.069049196,0.071443091,-0.072108319,0.042464269,-0.142985361,-0.045199409,0.056778505,0.659910324,-0.112924362,0.00611564,0.118801129,-0.05772148,-0.037776446,1.765114927,2.012566033,0.906453723,#DIV/0!,#DIV/0!,1.546037468,0.426054195,-0.931704146,-1.849188589,pre
-6.208550904,0.969782566,-0.235420388,0.062762943,0.818838116,-0.053308352,-0.013962332,0.07559266,-0.002166935,-0.007877263,-0.014780228,-0.066984655,0.037091962,-0.138059766,-0.049760781,0.000263973,-1.040662248,-0.063788406,0.001517617,0.082416661,-0.141816035,0.037959864,0.122138688,-0.051766295,-0.05629807,2.661809122,1.194576738,0.876663178,#DIV/0!,#DIV/0!,0.509178972,0.382632756,0.576845443,-0.342617915,pre
-4.838419557,-0.46274406,-0.364866898,-0.070064649,0.473944528,-0.062441115,-0.021206548,0.06840786,-0.000163722,-0.017292466,-0.034380814,-0.08968182,-0.07242862,-0.04482119,-0.124100297,-0.019692679,-0.326294138,-0.009211232,-0.011949068,0.273061152,-0.074239988,0.056991751,0.109750959,-0.0125539,-0.000905054,2.003667261,1.343528702,1.405410361,#DIV/0!,#DIV/0!,-0.039235578,0.106512833,0.7694694,-1.235671196,pre
-4.446814633,1.246928393,-0.37911112,-0.025455973,-0.707731364,-0.025640793,-0.013486098,0.049268337,0.018065351,-0.016623576,-0.030193787,-0.054795837,0.004364117,0.086019972,-0.030714035,0.050401139,-0.846248239,-0.013815757,-0.431691541,-0.797217175,-0.046762087,0.062168502,0.093249974,-0.035441729,-0.023210444,0.687852498,0.685988855,1.278182512,#DIV/0!,#DIV/0!,-0.416446452,0.378737861,-0.979031503,0.026609448,pre
-2.873497438,0.17310945,-0.106237046,0.163365454,1.283036985,-0.028976949,-0.009549728,0.072269422,0.010331731,-0.005288284,-0.03164388,-0.056833149,-0.033218926,-0.278813737,-0.030528967,-0.013208966,-0.323154932,-0.011333421,0.170693572,0.211616184,-0.041625442,0.096473578,0.14781486,-0.003385922,0.021524633,1.706769939,1.222972147,0.254395742,#DIV/0!,#DIV/0!,1.193305366,0.549748325,-0.114759564,0.347838106,pre
-2.416331363,-0.755776374,-0.333701623,-0.094966741,-0.096937332,-0.084234949,-0.028115101,0.081951324,-0.014211831,-0.001030113,-0.008911187,-0.055333647,-0.025505819,-0.299777434,-0.045828615,-0.021263029,-0.377358277,-0.033906568,-0.161200623,-1.198531167,-0.0468878,0.093257905,0.109600499,-0.01086804,-0.0114429,0.853098239,0.232379619,0.662941178,#DIV/0!,#DIV/0!,0.424989721,0.537029326,-0.40285021,1.019772097,pre
-4.329267343,1.60486804,-0.530694745,0.089523451,0.763522466,-0.02079747,-0.014564644,0.085247607,-0.008558145,-0.003861718,-0.010918754,-0.056760399,0.00284961,0.034357768,-0.009447349,0.045719869,-0.549832126,-0.072075394,-1.055759937,0.212431666,-0.071560506,0.123075571,0.168089615,-0.004707442,-0.011046537,-0.384906543,0.952540455,0.237218108,#DIV/0!,#DIV/0!,0.501863266,0.074139468,-3.690657813,-0.733295132,pre
-5.097105766,1.180908746,-0.118792406,-0.05309895,0.311232016,-0.091885149,-0.057208755,0.071339035,-0.056473508,-0.009059289,-0.03696194,-0.071694995,0.028308168,0.162895229,-0.016907555,-0.000884346,0.413406469,-0.000693968,0.973340907,-0.394842834,-0.009704629,0.083123942,0.142164248,-0.023417736,-0.006458428,0.839426413,1.160380705,-0.085032087,#DIV/0!,#DIV/0!,-0.100265842,-0.074258032,0.021865342,-1.408977741,pre
-4.825252083,1.720099967,-0.201847875,0.302776423,0.796732307,-0.017757488,-0.026800599,0.062836891,-0.005260829,-0.013389779,-0.053516946,-0.095292901,-0.04628317,-0.156619372,-0.102048596,0.003836675,-0.768542989,-0.063751098,0.21605999,-0.687662368,-0.061672642,0.07849103,0.117785021,-0.004998546,0.008585036,1.499689704,0.706513909,0.440124799,#DIV/0!,#DIV/0!,0.883358255,-0.047031511,0.361637784,-1.081201144,pre
-3.698912216,1.525930448,-0.209121473,-0.042884917,0.013096099,-0.041055678,-0.033084138,0.060873868,0.011590854,-0.016269534,-0.033366831,-0.099759883,-0.100847512,-0.274116647,-0.085542932,-0.036729372,-0.513600868,-0.099435379,-0.449604986,-0.436223548,-0.101979533,0.088082233,0.132205773,-0.020234152,-0.007722311,1.775503382,1.557539138,1.271361478,#DIV/0!,#DIV/0!,0.529612031,0.200694757,-0.524634282,-1.751814402,pre
-5.412111659,1.253067013,-0.252682749,0.109173255,0.538898841,-0.016597959,-0.032175415,0.058029309,-0.007149532,-0.021260312,-0.025626468,-0.07567295,0.025554006,0.050392735,-0.018036877,-0.026145509,-0.369114453,-0.033253301,0.473049704,-0.265382988,-0.02649529,0.082933425,0.143073036,-0.006129692,0.009612166,1.512229194,1.418797959,0.644338831,#DIV/0!,#DIV/0!,0.411419593,0.036509141,1.773357496,-0.898351742,pre
-5.536570763,0.173024018,-0.254862542,0.064601764,1.350220603,-0.091145685,-0.056822308,0.057523529,-0.039477295,-0.027745754,-0.036997122,-0.077999839,-0.088998739,0.221430788,-0.041313912,0.074331258,0.308468038,-0.095175322,-0.502975257,-0.155472661,-0.096288268,0.1102912,0.167225108,-0.004143475,-0.001363369,2.01073541,1.459876205,0.348222635,#DIV/0!,#DIV/0!,0.790908617,0.633265526,-2.895998358,-0.571084642,pre
-3.478842474,-0.559463303,-0.369311614,0.342484485,1.703039314,-0.011516784,-0.039059021,0.055748717,-0.037179809,-0.02612385,-0.04185201,-0.093842393,-0.057066907,0.229374555,-0.056416599,0.024793797,0.682225957,-0.085694487,0.596015778,0.383541893,-0.08674727,0.081423977,0.167819643,-0.034001382,-0.014079264,2.007600111,0.955757642,1.203977812,#DIV/0!,#DIV/0!,-0.052216855,-0.105167921,-0.0977962,0.569987856,pre
2.243459648,0.572086109,-0.349269289,-0.083072419,0.219021995,-0.1607062,-0.100914133,0.052508265,-0.09013199,-0.029874839,-0.052740026,-0.065915573,-0.010295231,0.108930472,0.039388966,-0.01970676,1.02376564,-0.039302848,-0.349642408,-0.28799917,-0.037728578,0.068143343,0.13428894,-0.033091054,-0.036330619,1.720705289,0.924994136,0.871184386,#DIV/0!,#DIV/0!,0.343484415,0.164015033,-0.14051342,-0.011060568,pre
1.413628604,0.34595734,-0.414458255,0.017824762,0.584471098,-0.011981011,-0.048179277,0.052251343,-0.033299643,-0.030899474,-0.057040748,-0.076619365,0.000602084,-0.083341232,0.01760295,-0.038795271,-0.224180996,-0.003806436,0.415522917,0.604340661,-0.005572946,0.065388885,0.165053794,-0.047591236,-0.047913056,2.212135279,1.033596981,-0.002019606,#DIV/0!,#DIV/0!,-0.492251471,0.258466687,-1.952636478,-1.854031672,pre
0.5423975,1.093339056,-0.375963558,0.099234916,0.490551196,-0.088046854,-0.066834409,0.056557919,-0.055848345,-0.025439705,-0.032782485,-0.069406609,0.053852046,-0.263177316,0.0721797,-0.037946134,-0.381138141,-0.093565143,-0.339371456,-0.51948814,-0.106289528,0.038274741,0.112823391,-0.03607081,-0.032402955,1.900826983,0.663506995,0.449833609,#DIV/0!,#DIV/0!,0.00844096,-0.396809828,-0.099974017,-0.936789106,pre
-0.72930948,-1.875933012,-0.276421464,-0.087353183,0.73168716,-0.086776972,-0.069120226,0.060308967,-0.072889407,-0.016622602,-0.037007433,-0.079140221,-0.005091156,-0.147644317,0.011111487,-0.038495461,-0.365037191,-0.027624608,0.151520841,-0.269450448,-0.038179912,0.064476723,0.119900172,-0.025497632,0.013220265,1.953273224,2.272745601,1.131505521,#DIV/0!,#DIV/0!,-0.507426777,-0.038479398,-0.989883387,0.330321495,pre
0.5423975,0.917029498,-0.333116174,-0.006121784,-0.129786154,-0.04187949,-0.056587915,0.071402835,-0.050056598,-0.020557167,-0.009126249,-0.09077006,-0.062695354,-0.038649139,-0.033795405,0.036720146,0.246051241,-0.038650407,-0.428680549,-0.654980298,-0.045894321,0.050981547,0.103629289,-0.052692822,-0.041809698,1.526940017,0.894434752,0.402612052,#DIV/0!,#DIV/0!,0.036663517,-0.167306388,0.361637784,0.258022743,pre
0.5423975,0.879348736,-0.421943633,0.077163728,0.829581136,-0.094030246,-0.083576731,0.056697819,-0.04936287,-0.023801192,-0.050767099,-0.09180512,-0.066892937,-0.07628873,-0.044999654,0.038038557,-0.383803936,0.001018163,0.067833599,-0.111512257,-0.012086549,0.049602799,0.122663549,-0.062232392,-0.056228164,1.027825097,0.394331816,1.176360918,#DIV/0!,#DIV/0!,0.253089097,0.17637785,-4.291929007,-1.860358278,pre
-1.47331508,-2.317559451,-0.276513943,-0.228847304,-0.451120004,-0.142065625,-0.115656389,0.057493257,-0.119072738,-0.034157121,-0.057427328,-0.093809561,-0.011540726,-0.154444731,-0.001111927,-0.02163626,-1.139330062,-0.076450758,0.206438702,0.035933057,-0.119089895,0.020179657,0.125051489,-0.069295531,-0.03326839,1.548310178,1.626628256,0.12959995,#DIV/0!,#DIV/0!,-0.307244363,-0.453275988,0.487175585,-0.306134075,pre
-0.963824808,-1.823827422,-0.384615575,-0.522008609,-0.998956353,-0.203900487,-0.139148443,0.051480829,-0.128605825,-0.034352845,-0.016435861,-0.111132593,-0.002019211,-0.30544469,-0.033527498,-0.053243945,-1.026703297,-0.103671639,0.009479352,0.114741635,-0.120539241,0.033354042,0.13972433,-0.077022728,-0.050076351,0.849306214,1.328570008,0.045960041,#DIV/0!,#DIV/0!,-0.751718089,-0.502920423,-4.491140923,-0.684481917,pre
-2.00101646,-0.297625221,0.028246376,-0.354355632,-0.561090642,-0.119972508,-0.101164393,0.060781505,-0.056146646,-0.027369807,-0.02860024,-0.078570663,-0.094754622,-0.275658562,0.020148036,0.033578853,-0.928936558,0.034074611,-0.263922144,-1.233959312,0.038463885,0.033478778,0.100771505,-0.048317131,-0.025492737,1.887524128,0.560525155,1.569717748,#DIV/0!,#DIV/0!,2.047444656,0.454091766,1.883106313,-2.161826734,pre
0.5423975,0.014146073,-0.06076164,-0.373427097,-0.091441582,-0.136149623,-0.117465892,0.060353112,-0.098511849,-0.023818208,-0.036212067,-0.092596167,-0.042125683,0.003036523,-0.001318217,0.064773557,-0.160409621,-0.088140477,-0.338993503,-0.669190351,-0.136897435,0.03487348,0.126273724,-0.06225364,-0.031216514,1.65416188,1.1268773,0.596368541,#DIV/0!,#DIV/0!,-0.846097863,-0.139956411,-4.387435438,-0.892391088,pre
-2.00101646,-0.014030545,-0.233752552,-0.351129594,-0.716261297,-0.112703151,-0.106576021,0.057061208,-0.087128396,-0.019302619,0.001600473,-0.085720018,-0.051120425,-0.213433442,-0.02249833,0.044671834,-0.207056328,0.0123784,0.590903038,-0.026631494,-0.031379186,0.071826633,0.148982706,-0.041490624,-0.029863203,2.900324499,1.395902423,0.154089569,#DIV/0!,#DIV/0!,-0.022862192,-0.055101169,-1.727723358,-1.035401332,pre
0.5423975,-2.059512298,-0.23928798,-0.588653936,-0.58717851,-0.135324177,-0.111529494,0.053790377,-0.084560039,-0.019791777,-0.030635376,-0.08951294,-0.054372045,-0.098787601,0.007294429,0.047143539,0.470122206,-0.06178925,-0.944242619,-0.127766337,-0.112494645,0.068479848,0.158173539,-0.034858647,-0.01468367,2.973708197,0.904077973,2.217383745,#DIV/0!,#DIV/0!,0.158986779,0.033669087,-3.63035953,0.448092145,pre
-1.36516297,-0.938716863,-0.256710746,-0.231712956,0.120813743,-0.170026379,-0.134317392,0.054239439,-0.130535545,-0.019283616,-0.015185027,-0.087770425,-0.015169817,0.341381486,-0.038357836,0.141098531,1.007409214,-0.042150743,-0.000733699,-0.969301147,-0.097907156,0.050330043,0.117000569,-0.045852205,-0.006767432,2.758142698,1.846244393,1.536204421,#DIV/0!,#DIV/0!,-0.412811424,-0.050810384,-1.92056501,-0.306744553,pre
-4.388817264,0.102325307,-0.155783075,-0.434469816,-0.500525775,-0.172990362,-0.129951883,0.052280082,-0.109341201,-0.011189171,-0.025210316,-0.089712652,-0.018377739,-0.3506115,-0.049978419,0.012695299,-0.888951104,-0.030511704,0.521455464,-0.066181474,-0.079715136,0.056821948,0.154330872,-0.0459758,-0.018172633,2.224172162,1.359863502,1.192143014,#DIV/0!,#DIV/0!,0.283441829,0.168406978,-1.69788272,-1.907855648,pre
-4.632025433,-2.047131941,-0.178655528,-0.384392251,-0.913996812,-0.098771185,-0.101961512,0.050595178,-0.053281889,-0.003371064,-0.006852032,-0.064107983,-0.039696966,-0.137882556,0.00414974,0.044517655,-0.870192464,0.005582698,0.298680517,-1.90450039,-0.057659136,0.069713947,0.135760002,-0.049308286,-0.029911143,2.190123406,0.884912416,3.921355653,#DIV/0!,#DIV/0!,1.357496435,-0.248088495,0.173331083,-1.692061464,pre
-4.402788841,-1.290631799,-0.210450345,-0.230686702,0.299522349,-0.124868005,-0.117542159,0.04671244,-0.098918539,-0.003855174,-0.019534297,-0.075726814,-0.01866261,0.265340062,-0.021953086,0.105862421,0.025809205,-0.06002617,0.012659327,-0.02574147,-0.134978522,0.035936286,0.156549175,-0.056147513,-0.016014434,2.832214152,1.970942709,0.419738805,#DIV/0!,#DIV/0!,-0.569034844,-0.019046724,-1.831782578,-0.911131286,pre
2.856838569,-0.462850855,-0.271642027,-0.165068201,0.027360733,-0.151749432,-0.12438369,0.039983605,-0.102311298,-0.01023427,0.000583423,-0.065858998,0.047402559,0.021456293,0.008791963,0.082844548,0.205685809,-0.021495062,0.246527756,-0.331159035,-0.088833185,0.045068916,0.157679563,-0.078774468,-0.056155518,2.287930445,0.89248347,0.324377582,#DIV/0!,#DIV/0!,0.221264154,-0.325435826,-2.496746303,1.262455453,pre
0.5423975,0.940528737,-0.293589415,-0.205398576,0.024270421,-0.210037402,-0.153042555,0.029354429,-0.129409554,-0.016701175,-0.03594745,-0.098219054,-0.098613334,-0.202658059,-0.096202482,0.005316479,0.645872474,-0.050742883,-0.784171374,-0.523588701,-0.101969219,0.015383695,0.104155889,-0.057562113,-0.023579612,2.485839257,0.659173727,1.00520418,#DIV/0!,#DIV/0!,1.10193862,0.19804491,-0.61966661,0.033019397,pre
-1.430054236,-1.788268829,-0.116127198,-0.196501435,-0.288393512,-0.102384878,-0.120150269,0.025930567,-0.124794666,-0.020840747,-0.034086604,-0.09831443,-0.035110939,0.097820364,-0.08392569,-0.003485687,0.34354787,-0.039551878,0.412033673,0.666185577,-0.072828716,0.019353735,0.156728891,-0.076054726,-0.021081495,2.218663535,2.249932653,0.387631651,#DIV/0!,#DIV/0!,-0.200324714,-0.778350316,-1.841670699,-1.548675153,pre
-2.74502206,-1.434644582,-0.111917869,-0.39800761,-0.977743208,-0.099247281,-0.098911678,0.03012587,-0.075626968,-0.018925339,-0.017209088,-0.079040544,-0.048964753,-0.294632824,-0.048209609,0.023793687,-0.358022022,-0.018756304,0.108430471,-1.070999891,-0.066642577,0.010075722,0.086961506,-0.065910824,-0.052265507,2.057790456,0.692337588,2.490896193,#DIV/0!,#DIV/0!,0.372298959,0.661985206,-1.676996867,-1.079929986,pre
-2.316001224,-1.195402245,-0.343868345,-0.168376652,-0.642658762,-0.207215535,-0.138597929,0.03926866,-0.144260327,-0.021245301,-0.06698191,-0.096368642,-0.081258639,0.14047022,-0.075764509,-0.020864232,0.492436103,-0.013318536,0.422313466,-0.343108782,-0.044335908,0.00604903,0.10750236,-0.09089889,-0.07790748,2.310547721,0.90900537,0.989175235,#DIV/0!,#DIV/0!,0.574969874,-0.572040528,-1.538984933,-1.066705017,pre
-5.917364884,-0.539803451,-0.79797023,-0.118064469,-0.347023119,-0.086056643,-0.097963194,0.045348663,-0.104885257,-0.020854271,-0.036477636,-0.106427058,-0.039160658,0.345548272,-0.12173267,0.042624046,1.160347141,-0.102365889,-1.371457559,-0.315471224,-0.152062194,-0.000276939,0.103874293,-0.082303168,-0.03823832,1.344983854,2.140075321,0.675947816,#DIV/0!,#DIV/0!,-0.788196673,-0.206519272,-2.822981644,-2.623115221,pre
2.594307697,0.444582038,-0.680207592,-0.172359057,0.146907121,-0.12701926,-0.105056613,0.0531183,-0.106765471,-0.007336111,-0.035136705,-0.056424286,-0.005465692,-0.114475473,-0.014588044,-0.030799357,-0.338942754,-0.069950026,-0.001184812,-0.013924508,-0.120865369,0.037018122,0.137343702,-0.05678386,-0.033385956,1.116257276,0.944100346,1.788233964,#DIV/0!,#DIV/0!,-0.496489068,-0.232343555,-1.339136266,-1.499534297,pre
-0.411382735,-0.814349621,-0.425550824,-0.297304056,-0.384924696,-0.118361513,-0.084068229,0.059352107,-0.090079158,-0.005511629,-0.003104692,-0.080672414,-0.094736818,-0.172095741,-0.08069004,0.017300363,0.171944903,-0.010274326,-0.365015389,-0.339319432,-0.03575114,0.078229283,0.129405866,-0.057240438,-0.055688162,2.638448892,0.666198928,1.630179529,#DIV/0!,#DIV/0!,0.115585205,-0.43691333,-1.608809804,0.498090064,pre
