CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34
0.1280,-0.0573,0.5221,-0.0925,0.2312,-0.8478,-0.6757,-3.4573,-0.0330,-1.6024,-0.1062,-0.0026,-0.0123,-0.0337,0.0184,-0.0684,-0.1029,-0.1241,-0.1218,-0.0574,0.0180,-0.0217,-0.0498,0.0343,-0.0201,0.0827,-0.0739,0.3358,#DIV/0!,0.8801,0.9540,-1.7989,0.5851,-0.2103
-0.3197,-0.8231,0.2223,-1.0747,-1.4272,-0.3790,-1.0284,-2.4330,-0.0365,-0.2025,-0.0064,0.0523,0.0549,-0.0113,0.0905,-0.0378,-0.0789,-0.1018,-0.0949,-0.0186,0.0527,0.0302,0.0166,0.0789,-0.0002,0.1180,-0.0725,0.5315,#DIV/0!,0.7534,0.6525,-1.0315,-0.4977,-0.2308
-0.4513,-0.0807,-0.3408,-0.1922,-0.3092,0.3436,-0.2208,-2.9093,0.2099,-0.4540,-0.0740,0.0813,0.0775,0.0125,0.1219,-0.0144,-0.0575,-0.0735,-0.0623,-0.0084,0.0877,0.0583,0.0537,0.1145,0.0086,0.1444,-0.0442,-0.4691,#DIV/0!,0.6575,1.1109,-1.0885,-0.0721,-0.1192
0.2199,0.5279,-0.7486,0.4366,1.0174,0.1203,0.2198,-2.0533,0.0672,0.5999,-0.0104,0.1142,0.1119,0.0250,0.1710,0.0020,-0.0455,-0.0615,-0.0309,0.0010,0.1046,0.0733,0.0845,0.1425,0.0177,0.1347,0.0657,-0.1344,#DIV/0!,1.1030,2.3502,-0.3961,0.3851,0.0766
0.1649,-0.0783,-0.3269,0.2271,0.2326,-1.5767,-1.0518,-3.0312,-0.3709,0.9875,-0.0021,0.1001,0.0854,0.0299,0.1739,0.0211,-0.0424,-0.0511,-0.0358,0.0047,0.1047,0.0838,0.0732,0.1202,0.0033,0.1491,-0.0076,0.1591,#DIV/0!,-0.8064,0.5581,0.1267,0.2058,-0.0505
-0.0098,0.0407,0.2993,-0.0100,0.6800,-0.0133,-0.4738,-0.3962,-0.1061,1.2409,-0.0238,0.0956,0.0702,0.0146,0.1730,0.0198,-0.0374,-0.0391,-0.0236,0.0133,0.1215,0.0877,0.0517,0.1362,0.0040,0.1171,-0.0958,0.0998,#DIV/0!,-1.2987,1.6894,-0.1895,-0.2512,0.0849
0.5015,-0.5918,0.3754,-0.7808,0.1562,-0.6756,-0.6790,-0.3534,-0.1616,1.3055,-0.0365,0.0792,0.0623,0.0171,0.1353,0.0056,-0.0377,-0.0548,-0.0302,0.0137,0.1027,0.0723,0.0117,0.1270,-0.0010,0.1300,-0.0460,0.3203,#DIV/0!,0.2674,2.5110,0.5589,0.7190,0.1279
1.3549,-0.0336,0.0200,0.1704,-0.1070,-1.6915,-1.4801,-1.0485,-0.5187,1.9110,-0.0699,0.0612,0.0497,0.0026,0.1009,-0.0072,-0.0493,-0.0729,-0.0468,-0.0101,0.0852,0.0380,-0.0346,0.1056,-0.0103,0.0944,0.0855,0.3445,#DIV/0!,0.6255,1.6914,0.1431,1.0053,-0.0857
0.7047,1.0790,0.1689,1.1332,2.0850,2.0453,-0.2218,-1.2738,-0.4646,0.7417,-0.0667,0.0466,0.0299,-0.0018,0.0678,-0.0199,-0.0580,-0.0828,-0.0621,-0.0110,0.0708,0.0238,-0.0454,0.0703,-0.0189,0.1133,0.0355,0.1698,#DIV/0!,-1.2079,1.4902,-0.8112,0.3516,0.3023
0.1353,0.4384,0.5022,0.4730,0.8277,-0.0352,-0.1601,-1.5208,-0.0755,0.2677,-0.0519,0.0252,0.0061,-0.0229,0.0333,-0.0390,-0.0726,-0.0864,-0.0770,-0.0348,0.0412,-0.0231,-0.0943,0.0205,-0.0332,0.0451,-0.0070,0.2611,#DIV/0!,-0.3012,1.4929,-0.4332,0.4970,0.0263
0.0626,-0.0891,0.3581,-0.2171,0.2361,1.7412,0.8315,-1.0978,0.1548,-1.2000,-0.0516,0.0118,-0.0233,-0.0337,0.0274,-0.0522,-0.0806,-0.0949,-0.0943,-0.0486,0.0126,-0.0364,-0.0743,0.0111,-0.0265,0.0917,-0.0716,0.2250,#DIV/0!,0.8975,1.0679,0.0529,0.8220,0.2112
0.5678,0.7201,0.5679,0.3648,0.3598,-0.4525,-0.5470,-0.4119,-0.2575,-3.7711,-0.1776,-0.0339,-0.1014,-0.0512,-0.0121,-0.0733,-0.0864,-0.1210,-0.0966,-0.0374,-0.0170,-0.0145,-0.0180,0.0288,-0.0066,0.1394,-0.0824,-0.2208,#DIV/0!,0.1741,1.0840,0.0371,0.6703,0.1004
0.2749,1.1973,0.4780,1.4284,1.1442,0.4763,-0.1077,-0.9770,-0.1574,-3.8928,-0.0712,-0.0356,-0.1035,-0.0404,-0.0309,-0.0786,-0.0798,-0.1379,-0.1059,-0.0270,-0.0267,-0.0076,-0.0213,0.0189,-0.0186,0.1035,-0.0187,-0.0574,#DIV/0!,0.5667,0.5942,-0.1210,-0.0036,0.0447
0.4674,0.0764,0.0864,0.1916,0.5151,1.7285,1.3333,-3.3827,0.2444,-3.8235,-0.0994,-0.0248,-0.0985,-0.0283,-0.0072,-0.0693,-0.0793,-0.1455,-0.1226,-0.0357,-0.0396,-0.0222,-0.0379,0.0035,-0.0242,0.0992,-0.0369,-0.0301,#DIV/0!,1.1722,1.5249,0.7666,1.0962,0.1128
0.4321,-0.4657,0.8148,-0.6648,-0.5886,-0.4446,0.0084,-1.0143,0.0592,-3.4737,-0.1243,-0.0354,-0.0894,-0.0365,0.0046,-0.0749,-0.0894,-0.1572,-0.1285,-0.0439,-0.0517,-0.0407,-0.0435,-0.0174,-0.0177,0.0776,-0.0231,0.2422,#DIV/0!,0.7155,0.2784,-0.1846,1.1133,-0.0571
-0.0500,0.1674,-0.5639,0.2690,0.9786,0.5024,0.1326,-1.2503,0.1065,-2.0670,-0.1372,-0.0318,-0.0764,-0.0500,0.0225,-0.0786,-0.1073,-0.1517,-0.1351,-0.0667,-0.0369,-0.0696,-0.0764,-0.0330,-0.0279,0.0829,-0.0341,-0.0841,#DIV/0!,-0.0129,-0.2366,-0.9827,-1.7546,0.0574
-0.5489,-0.0457,-1.0490,0.1097,0.3969,1.3057,0.1240,-0.9715,0.0563,-1.3186,-0.1865,-0.0324,-0.0724,-0.0604,0.0405,-0.0803,-0.1216,-0.1603,-0.1624,-0.0743,-0.0372,-0.0755,-0.1030,-0.0248,-0.0352,0.0902,-0.0058,0.1113,#DIV/0!,0.8744,0.6799,-1.1709,-0.2603,0.1155
-0.4088,-0.0471,-0.2310,0.2073,-0.1830,0.8963,0.1330,-1.1612,0.0283,-2.1327,-0.0631,-0.0368,-0.0800,-0.0719,0.0443,-0.0956,-0.1156,-0.1699,-0.1664,-0.0625,-0.0391,-0.0691,-0.0657,-0.0153,-0.0153,0.1525,0.0018,0.5926,#DIV/0!,0.4261,0.6877,-1.4184,-0.0726,0.0838
-0.2563,-0.1272,-0.2505,0.1185,0.0460,-0.9593,-0.3442,-1.6734,-0.1726,-2.0828,-0.0384,-0.0299,-0.0745,-0.0635,0.0503,-0.0928,-0.1199,-0.1753,-0.1766,-0.0778,-0.0560,-0.0794,-0.0740,-0.0270,-0.0183,0.1238,-0.0521,-0.0320,#DIV/0!,-1.1525,1.1520,-1.6110,0.0989,-0.1365
0.6330,1.2606,-0.2596,1.7062,2.1158,-0.1600,0.2973,-1.1292,0.1961,-1.3685,-0.0903,-0.0345,-0.0800,-0.0563,0.0512,-0.0861,-0.1155,-0.1705,-0.1699,-0.0673,-0.0550,-0.0854,-0.0921,-0.0387,-0.0248,0.0872,0.0008,-0.0896,#DIV/0!,0.6772,1.4926,0.2474,1.3599,-0.1139
0.6010,0.8965,-0.4890,1.2283,1.7427,-0.1345,0.4123,-3.7928,0.1921,-1.3852,-0.0375,-0.0354,-0.0689,-0.0370,0.0665,-0.0831,-0.1055,-0.1698,-0.1535,-0.0566,-0.0488,-0.0855,-0.0909,-0.0123,-0.0177,0.1198,0.0637,0.0022,#DIV/0!,1.3219,0.8983,-0.7849,-0.0200,-0.0450
0.1934,0.4273,-0.1927,0.6125,1.4783,0.6610,0.7490,-1.4628,-0.1152,-1.1958,-0.0289,-0.0458,-0.0718,-0.0255,0.0350,-0.0757,-0.0960,-0.1667,-0.1559,-0.0490,-0.0452,-0.0774,-0.1217,-0.0190,-0.0340,0.0968,-0.0278,0.1536,#DIV/0!,-0.0758,2.2756,-0.4698,-0.2059,0.1187
0.8239,0.3954,0.1300,0.4879,0.6344,-0.0565,-0.1097,-1.8819,-0.1759,-1.3239,-0.1066,-0.0624,-0.0933,-0.0508,-0.0113,-0.0989,-0.1090,-0.1774,-0.1682,-0.0637,-0.0385,-0.0788,-0.1164,-0.0362,-0.0398,0.1197,-0.0446,-0.0313,#DIV/0!,-1.8363,0.8702,-1.6972,-3.2643,-0.0916
0.0806,0.4800,-0.7178,0.6539,0.6541,0.0296,-0.3702,-2.1894,0.0355,-1.0877,-0.1108,-0.0410,-0.0794,-0.0418,-0.0074,-0.0970,-0.1119,-0.1673,-0.1551,-0.0631,-0.0045,-0.0582,-0.0842,0.0001,-0.0233,0.1208,-0.0168,0.2573,#DIV/0!,-1.4553,1.1071,-1.0254,-0.8786,0.0529
0.2320,1.0899,-0.2950,1.6250,1.5109,-0.6354,-0.5970,-1.0093,-0.1079,-0.9774,-0.1068,0.0147,-0.0264,-0.0302,0.0350,-0.0785,-0.1008,-0.1478,-0.1171,-0.0489,0.0278,-0.0273,-0.0226,0.0487,0.0065,0.1401,0.1355,-0.0964,#DIV/0!,-1.2467,0.8916,-0.5677,-0.2341,0.1598
0.5930,0.3777,0.4140,0.6792,0.8993,0.1854,-0.4453,-0.9536,0.0014,-1.5691,-0.0171,0.0236,-0.0284,-0.0046,0.0320,-0.0613,-0.0841,-0.1358,-0.0868,-0.0245,0.0477,0.0196,0.0659,0.0816,0.0330,0.1443,0.0550,-0.2666,#DIV/0!,-0.8908,1.1380,-2.3160,-1.2930,-0.0817
0.2706,0.2786,0.2916,0.0415,0.6273,0.4181,0.3854,-1.2562,0.2095,-0.3881,-0.0514,0.0406,-0.0069,0.0336,0.0242,-0.0424,-0.0685,-0.1403,-0.0714,-0.0064,0.0675,0.0507,0.0937,0.1122,0.0293,0.1122,-0.0053,-0.2022,#DIV/0!,0.2991,2.3702,-1.2536,-0.3653,0.0706
0.2616,0.4932,0.2339,0.3587,0.9123,0.9212,0.8790,-2.0066,0.1543,0.6303,0.0124,0.0436,0.0079,0.0216,0.0427,-0.0284,-0.0612,-0.1109,-0.0464,-0.0010,0.0984,0.0649,0.0973,0.1313,0.0315,0.0946,0.1615,0.0780,#DIV/0!,1.0852,2.1112,-1.9298,-1.5941,0.1134
0.6256,0.8873,0.3630,1.1447,1.4076,1.0512,0.0906,-1.0698,0.1635,1.4595,0.0256,0.0608,0.0162,0.0258,0.0661,-0.0188,-0.0474,-0.0925,-0.0278,0.0089,0.1139,0.0751,0.1135,0.1534,0.0441,0.1151,0.2146,-0.1526,#DIV/0!,-1.4738,1.8496,-1.4512,-1.1384,0.0169
0.8992,0.0466,-0.4006,0.2943,0.1859,0.5914,-0.2611,-1.1567,0.1219,1.2506,-0.0200,0.0620,0.0125,0.0485,0.0613,-0.0072,-0.0370,-0.0876,-0.0165,-0.0077,0.1101,0.0620,0.0888,0.1569,0.0438,0.1577,0.1359,-0.2145,#DIV/0!,-2.5576,1.0487,-1.1209,-1.8420,0.0386
0.1382,0.4179,-0.9517,0.6296,0.7638,-0.0074,-0.3372,-0.4793,0.1370,1.9193,0.0219,0.0628,0.0129,0.0458,0.0647,0.0069,-0.0377,-0.0798,-0.0121,-0.0168,0.1119,0.0504,0.0641,0.1347,0.0262,0.1267,0.0067,0.2536,#DIV/0!,0.7530,-0.2714,-0.2646,-1.7923,0.0707
0.4111,0.8888,-0.4486,0.8889,1.2468,1.1274,0.6233,-0.6792,0.4318,1.9818,-0.0048,0.0809,0.0270,0.0408,0.0819,0.0130,-0.0272,-0.0617,0.0054,0.0230,0.1216,0.0758,0.0937,0.1238,0.0212,0.1101,0.0119,0.2796,#DIV/0!,0.1192,1.2812,0.7899,1.3078,0.1195
0.3947,0.8168,0.1422,0.9654,1.2065,1.0058,1.0801,-2.9141,0.4467,1.8667,0.0425,0.0813,0.0278,0.0273,0.0827,0.0049,-0.0264,-0.0523,0.0259,0.0259,0.1153,0.0744,0.1082,0.1307,0.0304,0.1463,0.0261,-0.3681,#DIV/0!,1.0458,2.0544,-0.3893,2.0901,-0.0373
0.7130,-0.1365,0.2296,0.0218,0.5484,1.0795,0.3819,-2.5139,0.0915,0.6114,0.0135,0.0605,0.0024,0.0210,0.0494,-0.0106,-0.0426,-0.0722,0.0093,0.0063,0.0935,0.0632,0.1113,0.1217,0.0278,0.1361,-0.0409,-0.0356,#DIV/0!,-0.3671,-0.4780,0.5324,-0.6263,0.1212
1.1527,0.3529,0.5033,0.1240,1.3873,1.8111,0.5798,-1.6372,-0.2254,2.3928,-0.0155,0.0452,0.0063,0.0208,0.0199,-0.0290,-0.0388,-0.0880,0.0003,0.0220,0.0724,0.0565,0.0959,0.1055,0.0198,0.1397,0.0520,0.0666,#DIV/0!,0.5053,1.2668,-0.8368,0.0729,0.3216
0.8012,0.3012,1.3808,0.6566,0.4736,1.3643,0.4528,-0.7277,-0.3918,1.9377,0.0057,0.0368,-0.0179,0.0238,-0.0100,-0.0319,-0.0322,-0.1010,0.0003,0.0053,0.0681,0.0400,0.0866,0.1109,0.0358,0.1583,0.1554,-0.3225,#DIV/0!,0.9905,1.8220,0.1232,0.8955,0.1592
1.2924,-0.1504,0.9869,0.0083,0.0542,-0.2485,-0.5375,-1.7245,-0.0865,-0.3681,-0.0187,0.0247,-0.0513,0.0094,-0.0024,-0.0389,-0.0287,-0.1006,0.0023,0.0197,0.0572,0.0603,0.1373,0.0933,0.0507,0.1330,0.1951,-0.0038,#DIV/0!,0.4541,0.6993,-0.0428,1.1939,-0.0631
1.0113,0.9566,1.0217,1.4132,1.4016,1.5667,1.0190,-1.7590,0.1268,0.6062,-0.0179,0.0213,-0.0340,0.0249,0.0164,-0.0240,-0.0263,-0.1066,-0.0141,0.0088,0.0373,0.0449,0.1366,0.0898,0.0426,0.1273,0.1205,0.0451,#DIV/0!,0.7504,1.9250,-0.2527,1.1518,0.1677
1.5627,0.1745,1.0360,-0.1882,-0.0916,1.9652,1.4991,-1.5584,0.3516,2.8333,0.0496,0.0350,-0.0196,0.0364,0.0292,-0.0160,-0.0311,-0.1007,-0.0231,0.0071,0.0428,0.0272,0.1154,0.0933,0.0291,0.1524,0.1012,0.1982,#DIV/0!,0.4949,2.4956,0.9320,0.7276,0.3292
1.7064,-0.0224,1.8392,-0.4224,0.0143,0.3117,0.7423,-4.2020,0.1928,1.7429,-0.0054,0.0260,-0.0264,0.0087,0.0318,-0.0318,-0.0453,-0.0897,-0.0138,0.0105,0.0608,0.0362,0.1002,0.1041,0.0334,0.1448,0.1480,0.1309,#DIV/0!,1.4114,0.9771,-1.2934,0.4479,-0.0059
1.3059,0.5835,1.1794,0.5019,1.1356,0.1010,0.5264,-2.0544,0.1944,0.7910,-0.0269,0.0186,-0.0350,0.0047,0.0423,-0.0322,-0.0443,-0.0932,-0.0141,0.0128,0.0692,0.0414,0.0720,0.1194,0.0119,0.1117,0.0509,-0.0889,#DIV/0!,0.5764,1.7805,-1.6179,1.0132,0.1186
0.7638,0.7457,1.4784,0.9363,0.8514,0.9706,0.4510,-1.6392,0.1564,1.2864,0.0171,0.0154,-0.0509,0.0132,0.0431,-0.0320,-0.0467,-0.1061,-0.0359,-0.0063,0.0557,0.0115,-0.0093,0.1349,0.0047,0.1219,0.0604,0.0417,#DIV/0!,0.8374,1.9491,-0.1470,1.7017,0.5074
0.9345,0.7696,2.2911,0.8453,1.0670,1.1275,1.0415,-1.3445,0.0476,1.1173,0.0170,0.0014,-0.0580,-0.0114,0.0406,-0.0431,-0.0623,-0.1122,-0.0537,-0.0294,0.0632,-0.0193,-0.0723,0.1058,-0.0124,0.1500,0.0400,0.3175,#DIV/0!,0.9269,2.1134,0.2816,1.3840,0.1851
2.2316,0.4196,1.2574,0.2380,0.4643,0.4258,0.8622,-2.1746,-0.0389,0.3803,-0.0676,-0.0181,-0.0864,-0.0290,0.0303,-0.0525,-0.0709,-0.1271,-0.0739,-0.0256,0.0616,-0.0110,-0.0825,0.0936,-0.0190,0.0964,0.0189,0.0275,#DIV/0!,0.4887,2.0359,0.6397,1.0343,0.2293
0.2934,1.1085,0.7338,0.9687,1.0020,-0.5274,0.2004,-2.7883,0.0430,-0.5571,-0.0968,-0.0341,-0.1152,-0.0433,0.0075,-0.0747,-0.1022,-0.1444,-0.1105,-0.0505,0.0377,-0.0330,-0.1103,0.0602,-0.0227,0.1198,0.0423,-0.0520,#DIV/0!,0.8096,0.7227,0.1391,0.3226,0.0934
0.1268,0.4995,0.7301,0.6472,1.0350,0.8413,0.7693,-1.8951,0.1032,0.0485,-0.0570,-0.0671,-0.1293,-0.0619,-0.0265,-0.0897,-0.1204,-0.1626,-0.1421,-0.0681,0.0163,-0.0524,-0.1538,0.0320,-0.0335,0.1055,-0.0460,0.1478,#DIV/0!,0.8634,0.9440,-1.2672,-0.7670,-0.0057
0.6746,0.1365,1.3621,-0.0844,0.0840,0.7029,0.9788,-0.6345,0.1166,-0.2384,-0.0286,-0.0820,-0.1392,-0.0573,-0.0350,-0.0970,-0.1248,-0.1785,-0.1631,-0.0811,-0.0102,-0.0670,-0.1790,-0.0082,-0.0551,0.1253,-0.2126,0.0262,#DIV/0!,0.2648,0.9572,-0.0346,0.4891,0.1849
2.1265,0.0277,1.9347,-0.1018,0.1938,-0.2616,-0.0928,-2.3349,0.0172,-0.8879,-0.0508,-0.0663,-0.1310,-0.0459,-0.0502,-0.0984,-0.1272,-0.1641,-0.1607,-0.0686,-0.0018,-0.0434,-0.1353,0.0298,-0.0344,0.1187,-0.1124,0.1680,#DIV/0!,0.5524,0.8715,0.3334,-1.3136,0.1739
1.4927,0.2848,1.1408,0.1400,0.6923,2.2220,1.1878,-2.7449,-0.0649,-0.4335,-0.1415,-0.0475,-0.1104,-0.0258,-0.0455,-0.0895,-0.1133,-0.1564,-0.1412,-0.0394,0.0067,-0.0077,-0.0547,0.0776,-0.0034,0.1375,-0.0388,-0.1947,#DIV/0!,0.2537,1.3279,-0.3860,0.1310,0.0320
0.6880,-0.3381,1.4427,-0.5659,-0.3626,0.9917,1.0963,-2.0823,0.3721,-0.3901,-0.0477,-0.0132,-0.0623,0.0103,-0.0199,-0.0697,-0.0899,-0.1458,-0.1121,-0.0148,0.0333,0.0382,0.0332,0.1232,0.0288,0.1478,0.0578,-0.3124,#DIV/0!,0.1337,0.6638,-0.2355,0.3071,-0.0093
0.1799,-0.2930,1.3556,-0.4237,-0.3140,0.7376,-1.0209,-2.0492,-0.2655,-0.3553,-0.0901,0.0260,-0.0268,0.0529,0.0239,-0.0344,-0.0600,-0.1272,-0.0780,-0.0044,0.0661,0.0635,0.0700,0.1548,0.0359,0.1156,-0.0034,0.0174,#DIV/0!,0.4815,0.9323,-1.5069,0.8611,0.1275
0.5205,0.0139,0.9957,-0.1414,0.0768,2.0405,1.1184,-1.2596,-0.0148,0.8362,-0.0099,0.0708,0.0054,0.0656,0.0744,-0.0188,-0.0511,-0.1153,-0.0599,0.0058,0.0846,0.0766,0.0728,0.1604,0.0201,0.1173,-0.0127,-0.0353,#DIV/0!,0.3900,2.0297,-1.2095,1.2781,0.1920
0.3957,0.2490,-0.4199,0.1076,-0.1737,2.4617,1.8752,-1.4078,0.5857,0.5911,0.0129,0.0583,-0.0049,0.0788,0.0665,-0.0060,-0.0417,-0.1084,-0.0348,0.0094,0.0965,0.0868,0.0706,0.1896,0.0400,0.1364,0.0738,0.0310,#DIV/0!,0.6642,2.3136,1.3385,0.7151,0.2939
0.4195,-0.0450,0.2418,0.1504,0.0669,-0.0465,-1.1011,-2.4118,0.0224,0.9018,0.0250,0.0366,-0.0214,0.0594,0.0337,-0.0141,-0.0485,-0.1226,-0.0618,-0.0033,0.0672,0.0721,0.0162,0.1589,0.0312,0.1544,0.0303,-0.0146,#DIV/0!,1.3705,1.3503,-0.0704,0.7834,0.0257
0.3052,-0.2273,-0.5131,-0.0748,-0.6369,-0.5067,-0.2958,-2.0556,0.1179,0.1447,-0.0203,0.0295,-0.0290,0.0430,0.0064,-0.0226,-0.0572,-0.1313,-0.0772,-0.0081,0.0527,0.0496,-0.0266,0.1445,0.0114,0.1506,-0.0221,-0.1331,#DIV/0!,0.1512,0.8707,-0.2549,-0.4093,0.0867
0.3379,0.2686,-0.6810,0.3675,0.1681,1.6730,1.4737,-2.1306,0.4273,-0.3681,-0.0198,0.0107,-0.0527,0.0363,-0.0126,-0.0344,-0.0549,-0.1411,-0.0793,-0.0157,0.0405,0.0260,-0.0510,0.1250,0.0110,0.1495,-0.0266,-0.0600,#DIV/0!,-1.4401,1.9357,-1.0942,-1.7745,0.2473
0.8461,0.0578,-0.4793,0.2149,-0.0981,-0.4348,-0.1372,-1.8839,0.0975,1.1638,-0.0166,-0.0221,-0.0834,0.0220,-0.0506,-0.0515,-0.0671,-0.1614,-0.0997,-0.0383,0.0293,0.0000,-0.0824,0.1065,0.0094,0.1295,0.0179,-0.0048,#DIV/0!,0.7653,1.8069,-0.7741,0.4536,0.0666
0.8352,0.3623,-0.2230,0.4166,0.5024,-0.2897,-0.0718,-1.7496,0.0990,1.0910,-0.0129,-0.0323,-0.0861,0.0157,-0.0264,-0.0420,-0.0697,-0.1539,-0.1071,-0.0182,0.0221,0.0075,-0.0954,0.0914,0.0007,0.1333,-0.0280,0.1206,#DIV/0!,-0.9531,1.3310,0.3521,-0.1837,0.0007
0.4156,0.7877,0.1630,1.2618,1.3557,1.1408,1.0189,-2.3263,0.0231,-0.0738,-0.1171,-0.0271,-0.0729,0.0201,-0.0005,-0.0419,-0.0671,-0.1436,-0.1027,-0.0238,0.0374,0.0032,-0.1050,0.0928,0.0000,0.1379,-0.0087,0.1852,#DIV/0!,-0.9257,1.9590,0.3523,0.1976,0.2232
0.8351,0.7779,-0.1063,1.0823,1.2795,1.4551,1.6235,-0.4722,0.4348,1.4642,-0.0202,-0.0118,-0.0587,0.0276,0.0331,-0.0352,-0.0642,-0.1214,-0.0809,-0.0113,0.0640,0.0308,-0.0652,0.1035,0.0058,0.1162,-0.0326,-0.0721,#DIV/0!,-0.3368,1.8121,-0.1942,0.5293,0.1832
0.6553,0.1378,-0.4106,-0.1907,0.1080,1.8582,1.4081,-1.3734,0.6175,0.4008,-0.0300,0.0086,-0.0424,0.0578,0.0491,-0.0095,-0.0553,-0.1151,-0.0681,-0.0123,0.0751,0.0521,-0.0123,0.1336,0.0176,0.1252,-0.0272,-0.0714,#DIV/0!,1.1526,1.3718,0.7705,1.0696,0.1814
0.5058,0.4701,-0.2636,0.5313,0.3664,-0.2008,-0.6971,-4.0570,-0.0939,-0.2701,-0.0884,0.0330,-0.0067,0.0930,0.0700,0.0079,-0.0467,-0.1063,-0.0513,-0.0065,0.0880,0.0761,0.0167,0.1637,0.0335,0.1189,0.0037,-0.1185,#DIV/0!,-1.0047,0.5020,-0.3588,-1.3369,0.0606
0.1611,-0.3098,-0.2121,-0.1807,-0.2854,0.3704,0.2108,-2.3767,0.0670,-0.2919,-0.0070,0.0528,0.0091,0.0798,0.0695,0.0028,-0.0432,-0.1027,-0.0347,0.0035,0.0953,0.0915,0.0433,0.1704,0.0341,0.1242,-0.0143,-0.0163,#DIV/0!,-0.5933,1.7652,-0.9226,0.1094,-0.0117
1.3574,0.6008,0.9614,0.5186,0.2681,0.9260,1.0655,-0.9471,0.3792,0.4634,0.0302,0.0572,-0.0108,0.0754,0.0589,-0.0011,-0.0390,-0.0972,-0.0303,0.0062,0.0882,0.0918,0.0556,0.1908,0.0459,0.1456,0.0613,0.1649,#DIV/0!,0.6701,1.4302,1.0950,1.1053,0.1770
1.4666,0.7865,1.3284,0.9418,1.1449,1.2571,0.9441,-2.7353,0.2771,0.2030,-0.0057,0.0146,-0.0446,0.0668,0.0313,-0.0123,-0.0420,-0.1145,-0.0377,0.0065,0.0625,0.0687,0.0130,0.1592,0.0355,0.1384,0.1102,-0.2836,#DIV/0!,1.2117,2.5248,-0.2247,1.6183,0.1989
2.6892,0.7551,0.9544,1.0497,1.0150,0.5294,0.1529,-3.0577,0.1782,1.2503,0.0234,-0.0131,-0.0521,0.0611,-0.0049,-0.0236,-0.0451,-0.1340,-0.0549,-0.0012,0.0471,0.0465,-0.0207,0.1371,0.0270,0.0983,0.1536,0.0127,#DIV/0!,0.7959,1.5158,0.6460,1.2141,0.1873
1.3414,0.0485,0.7112,0.2596,0.5753,1.1463,1.3898,-0.0103,0.5605,0.8306,0.0577,-0.0063,-0.0516,0.0504,0.0176,-0.0174,-0.0548,-0.1294,-0.0699,-0.0026,0.0462,0.0466,-0.0350,0.1350,0.0265,0.1612,0.1599,0.0652,#DIV/0!,0.5497,3.1031,1.0198,1.0852,0.4896
-0.2672,0.5073,0.2200,0.8032,0.9536,0.8384,1.1094,-1.1197,0.4164,-0.7722,0.0123,-0.0270,-0.0726,0.0374,0.0097,-0.0343,-0.0704,-0.1344,-0.0788,-0.0238,0.0433,0.0395,-0.0160,0.1562,0.0500,0.1455,0.2298,0.1860,#DIV/0!,1.3656,3.0829,0.3326,1.9465,0.2001
1.2695,0.3918,2.1242,0.3259,0.0941,0.5863,1.1454,-1.6977,0.2998,-0.4494,-0.0285,-0.0277,-0.0607,0.0387,0.0047,-0.0396,-0.0694,-0.1372,-0.0753,-0.0297,0.0426,0.0380,-0.0307,0.1378,0.0296,0.1371,0.1386,-0.3391,#DIV/0!,1.5483,2.2025,1.0970,2.0757,0.3023
1.0715,-0.0004,1.0195,-0.1475,-0.0167,-0.0302,-0.5632,-1.3549,0.0298,0.4356,-0.0519,-0.0435,-0.0841,0.0434,-0.0187,-0.0328,-0.0650,-0.1359,-0.0725,-0.0188,0.0580,0.0421,-0.0465,0.1211,0.0210,0.1548,0.0433,-0.2914,#DIV/0!,1.2827,2.4114,-1.2114,-0.5312,-0.0318
-0.0279,0.8672,-0.0805,1.3217,1.0250,-0.0612,-1.1157,-0.2934,-0.0858,0.3680,-0.0065,-0.0261,-0.0773,0.0417,0.0080,-0.0323,-0.0625,-0.1354,-0.0741,-0.0006,0.0723,0.0654,-0.0246,0.1476,0.0184,0.1500,0.0698,0.0950,#DIV/0!,0.7363,2.3376,-0.2539,-0.2934,0.2855
0.1864,0.3650,0.3764,0.0522,0.2238,1.6426,0.9481,-2.8314,0.2581,0.0709,-0.0780,-0.0166,-0.0687,0.0452,0.0257,-0.0284,-0.0600,-0.1290,-0.0634,-0.0013,0.0869,0.0695,-0.0283,0.1650,0.0230,0.1516,0.0436,0.0843,#DIV/0!,0.9686,3.2671,0.4337,2.1861,0.2231
0.5278,0.1475,0.3918,0.0395,0.5596,0.1525,-0.2449,-1.9091,0.0163,0.9873,-0.0703,-0.0415,-0.0766,0.0469,0.0212,-0.0285,-0.0676,-0.1262,-0.0692,-0.0223,0.0953,0.0626,-0.0600,0.1573,0.0188,0.1518,0.0925,-0.2849,#DIV/0!,0.6194,2.0873,-0.0408,0.3720,0.1641
